Metabolite Name,Log2 Fold Change,Mann-Whitney P Value FDR Adjusted,T-test P value FDR Adjusted
2-docosapentaenoylglycerophosphoethanolamine*,0.34245907579838264,0.78322133365566105,1.0
2-eicosapentaenoylglycerophosphoethanolamine*,1.4939386654194662,0.77257049317917315,0.44505996522352148
2-hydroxyacetaminophen sulfate*,-0.41628728085110284,0.63407423418578612,0.54960095487162319
2-hydroxybutyrate (AHB),-0.51122285639141618,0.13782588389431086,0.24847885683350385
2-hydroxyglutarate,1.0460350555236617,0.053941933986459037,0.068655562237759399
2-hydroxypalmitate,-1.4861255109448333,0.0022252992370296759,0.020369539599062611
2-linolenoylglycerophosphocholine(18:3n3)*,0.48956109363780859,0.5045158201772334,0.57728684362180327
2-linoleoylglycerophosphocholine*,0.98131501042860825,0.67388297742257819,0.43792748898099743
2-linoleoylglycerophosphoethanolamine*,1.0015990236692718,1.0,0.55135069476540832
2-methoxyacetaminophen sulfate*,-0.73782231703407708,0.63407423418578612,0.76455794299790825
2-methylbutyrylcarnitine (C5),-1.1128007452226938,0.0079137133238189727,0.013195660655880025
2-myristoylglycerophosphocholine*,0.39590344314080206,0.65650242293547634,1.0
2-oleoylglycerophosphocholine*,0.74057081851874806,0.53795444684386062,0.54480550056967392
2-oleoylglycerophosphoethanolamine*,0.026469836239810876,0.86595901876181791,1.0
2-palmitoylglycerophosphocholine*,2.0700313916785098,0.0021345298155879804,0.0045879473959032869
2-palmitoylglycerophosphoethanolamine*,-0.36317279799704205,1.0,1.0
2-stearoylglycerophosphocholine*,1.298779346052737,0.18933361156232617,0.35892785282406386
3'-dephosphocoenzyme A,1.0000115683526323,0.0079137133238189727,0.093647406374321035
3-(4-hydroxyphenyl)lactate,1.0691533360469365,0.0035355818871972595,0.0037241518334276604
3-(cystein-S-yl)acetaminophen*,-1.2796169151124985,0.63407423418578612,0.61200590889448681
3-(N-acetyl-L-cystein-S-yl) acetaminophen*,-1.1559355353144742,0.63407423418578612,0.55135069476540832
3-aminoisobutyrate,-1.6740999007600028,0.0069218085751577528,0.13208275915739234
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),-0.41680533147871074,0.68577408130690931,1.0
3-dehydrocarnitine*,-0.1123514206156777,0.51735376932500265,1.0
3-hydroxybutyrate (BHBA),-0.79956237578435874,0.068435631542632921,0.083545182655436284
3-hydroxyhippurate,-1.5258902427026695,0.035929694870646664,0.10732357992636293
3-hydroxysebacate,-1.1250073936804132,0.0091687016757020182,0.28023105050469183
3-indoxyl sulfate,-2.3806108261622061,0.0069218085751577528,0.11279332615719127
3-methylglutarylcarnitine (C6),-2.2668565534762455,0.0058853668094259572,0.055414072508794869
3-phosphoglycerate,-0.44655943341226684,0.23705291906659037,0.56696166294754602
3-ureidopropionate,-0.17594974808089925,0.056976018837404774,1.0
4-acetamidophenol,-0.16026476429397979,0.70295971720378125,1.0
4-acetaminophen sulfate,-1.4160748927375351,1.0,0.80499856879876142
"4-androsten-3beta,17beta-diol disulfate 1*",-0.83334285229211835,0.11481553004166975,0.34051691246250115
4-hydroxybutyrate (GHB),1.361347501913807,0.026240690789690577,0.051781140188806078
4-hydroxyhippurate,-2.2346830447773169,0.0021345298155879804,0.087430276198057114
"5,6-dihydrouracil",2.0788212159769075,0.0071368952502132285,0.0037538091746007925
5-methylthioadenosine (MTA),0.82177619538563196,0.016678020298657229,0.030179014190842301
5-oxoproline,-1.8122193184428468,0.0021345298155879804,0.00011878460259498817
6-phosphogluconate,-1.6522538162473182,0.0021345298155879804,0.00092927505414371189
Ac-Ser-Asp-Lys-Pro-OH,0.8010917952657397,0.14861384818427797,0.33998457044651426
acetyl CoA,-1.3753213646845455,0.018203565357323984,0.061615354825012805
acetylcarnitine,-0.46962174792984118,0.28793785389617194,0.46670289515890945
acisoga,-0.63873074062724811,0.17862949956870292,0.45508044735332825
adenine,2.9159604998000144,0.0063258311219775501,0.025103646399918123
adenosine,1.7729661402524595,0.0079137133238189727,0.012864229025179181
adenosine 2'-monophosphate (2'-AMP),-0.01114351759679591,1.0,1.0
adenosine 5'-monophosphate (AMP),0.58551187086868706,0.068435631542632921,0.14252902764963415
adenosine 5'diphosphoribose,1.051087862487301,0.007246720035524833,0.041488937775900646
adenylosuccinate,-0.83370810905970105,0.0084494225835823021,0.070083792144561494
adrenate (22:4n6),0.65465306854405592,0.23705291906659037,0.55135069476540832
alanine,-0.20319658052319978,0.51735376932500265,0.82085463272464931
alanylleucine,2.3610266023549564,0.0024722235052767388,0.025103646399918123
alanylphenylalanine,0.29313268544321108,0.13830097971522304,0.60506611476236005
alanyltyrosine,1.6850955619040875,0.0034318378703366284,0.012478212209816444
alpha-tocopherol,0.37804573247619672,0.37741240937887577,0.85207199930927568
androsterone sulfate,-1.3357512413838517,0.016678020298657229,0.023663500463308208
arabinose,1.4526686700945166,0.019475227718798935,0.050014194403995627
arabitol,0.075629856618569039,1.0,1.0
arachidonate (20:4n6),1.1051519744562972,0.068435631542632921,0.076612524811936075
arginine,-0.34001723131684813,0.19017041064040213,0.1254456947236032
ascorbate (Vitamin C),0.89251340236891274,0.3165221038371816,0.42889024159012423
asparagine,1.7015172937064436,0.0038432901560780321,0.0020971503622329891
asparagylisoleucine,1.7260173416056563,0.0021345298155879804,0.00036269214507390354
asparagylleucine,3.4098674178699029,0.0021345298155879804,0.002689227410408205
aspartate,0.85935508608462807,0.010434296344827952,0.20258509155438575
aspartylleucine,2.4993209705942312,0.0021345298155879804,0.0074885791899777666
azelate (nonanedioate),-0.28862477508319473,0.33993005640453605,0.83745376024993146
beta-alanine,-1.8339534591716602,0.0035355818871972595,0.0045879473959032869
beta-hydroxyisovaleroylcarnitine,-0.57611815052021531,0.068435631542632921,0.46787705654757583
betaine,-1.184613323999302,0.13341705638549267,0.60970401103690997
"bilirubin (Z,Z)",1.028480358517164,0.2620196137938724,0.74582436523149764
butyrylcarnitine,0.52646170840922812,0.23705291906659037,0.44505996522352148
C-glycosyltryptophan*,0.69690298190317357,0.78322133365566105,0.58540513139998684
caprate (10:0),-0.56340312564201378,0.0063258311219775501,0.0069485823679153727
caproate (6:0),-0.45292949157535828,0.061118952945137472,0.12733347068880024
caprylate (8:0),-0.70949166038399447,0.068435631542632921,0.11320068120115549
carnitine,-0.35891332709262275,0.067216862258734994,0.55135069476540832
catechol sulfate,-0.68434084716987165,0.90745375262925287,0.85603031326518741
cholesterol,0.19231302265777075,0.45129360501916488,0.57876172465147713
choline,-1.3350112703687285,0.0021345298155879804,0.00066404059825434295
choline phosphate,1.1883421320954577,0.0069218085751577528,0.0095407490166804203
cis-vaccenate (18:1n7),0.33155904815151743,0.73553801197221069,0.92012167829000002
citrate,-1.4479642390015921,0.068435631542632921,0.44505996522352148
citrulline,0.81776992136469728,0.046242259585722638,0.090458892632040835
coenzyme A,-0.026648377141215769,0.71186205692380633,1.0
cortisone,-0.47717628711457549,0.17183740145116616,0.37896845616017094
creatine,1.5375457975992097,0.0031909340761850902,0.012437955632065685
creatinine,-1.5646908661818832,0.0024722235052767388,0.005622654197964214
cysteine,-0.40801131714737399,0.062346745578239042,1.0
cysteine-glutathione disulfide,0.58048708132101046,0.95817413247067507,1.0
cystine,-2.5552935898158498,0.0037568862946148283,0.002689227410408205
cytidine,-0.14255617054767708,0.23705291906659037,1.0
cytidine 5'-diphosphocholine,0.73714982845011412,0.035929694870646664,0.090458892632040835
cytidine 5'-monophosphate (5'-CMP),-0.26929251153140354,0.19017041064040213,0.85177255678577501
cytidine-3'-monophosphate (3'-CMP),-0.22952467732316562,0.37741240937887577,0.56031505653119207
dehydroisoandrosterone sulfate (DHEA-S),-1.5942937302678795,0.0047260582275071147,0.012437955632065685
deoxycarnitine,0.064393121686438778,0.74761931246663982,1.0
desmosterol,0.47938411659415797,0.035929694870646664,0.22733894200111379
diethanolamine,0.19907449925190115,1.0,1.0
dihomo-linoleate (20:2n6),2.084471629516202,0.010434296344827952,0.14661934523395176
dihomo-linolenate (20:3n3 or n6),1.5416223157755347,0.053941933986459037,0.11279332615719127
diltiazem,0.29206158661114684,0.49019075627018954,0.85700116185827824
docosadienoate (22:2n6),0.47561873097054702,0.41101742428105031,1.0
docosahexaenoate (DHA; 22:6n3),-0.89696560691353688,0.21457720577653464,0.36871982087241617
docosapentaenoate (n3 DPA; 22:5n3),-0.44769324956657891,0.6032411848734448,0.85019567996616596
docosapentaenoate (n6 DPA; 22:5n6),-0.007734233221211864,0.62491576133026117,1.0
eicosapentaenoate (EPA; 20:5n3),2.377757608351954,0.040218132776962734,0.25131768462203191
eicosenoate (20:1n9 or 11),1.4562148502466654,0.091458018122238041,0.24069288833424166
ergothioneine,-0.45766544484703087,0.23705291906659037,0.92012167829000002
erythritol,0.82347544862749444,0.55855108382892715,0.65123040781055608
erythronate*,-0.51372793794453431,0.046242259585722638,0.070083792144561494
escitalopram,0.12725123285581799,0.49019075627018954,0.85700116185827824
ethanolamine,-0.62879230262955332,0.068435631542632921,0.13481751689364008
flavin adenine dinucleotide (FAD),-1.7554606669572794,0.005304308983190246,0.0032159502865779072
fructose,4.1138912006399613,0.0021345298155879804,0.0013160449645922758
fructose-6-phosphate,4.3697547163725865,0.0021345298155879804,0.005103983817137411
fumarate,-1.0537984278139645,0.012112539089259532,0.013097469361732332
gabapentin,0.0,1.0,1.0
galactose,3.1038252894367799,0.024930788145801856,0.074229677715120734
galactosylsphingosine,4.1140134425897248,0.0069218085751577528,0.12351741955482493
gamma-aminobutyrate (GABA),-1.813258518403627,0.0038432901560780321,0.0055934228809953121
gamma-glutamylalanine,-1.7902884339156155,0.0051996435212879983,0.020267981815032886
gamma-glutamylglutamate,-3.3284890635255771,0.0021345298155879804,0.0032159502865779072
gamma-glutamylisoleucine*,-0.55899064076800631,0.024534229216289127,0.10732357992636293
gamma-glutamylleucine,-2.6977548052218387,0.0021345298155879804,0.0047483658090064331
gamma-glutamylmethionine,-0.89153431614970402,0.0038374755499924204,0.012478212209816444
gamma-glutamylphenylalanine,-1.7819848625036285,0.002414011511760811,0.002689227410408205
gamma-glutamylvaline,-1.9665891078096709,0.015249480387782679,0.016347662180726707
gamma-tocopherol,0.34000899115040573,0.25628171796706217,0.42889024159012423
gluconate,0.66244011282577231,0.21457720577653464,0.40344047040154013
glucose,2.0233706332118082,0.0069218085751577528,0.005945837246965604
glucose-6-phosphate (G6P),6.5748157499494564,0.0021345298155879804,0.0072332305391905726
glucuronate,-2.2574645364415824,0.0021345298155879804,0.0043856513841498725
glutamate,-0.57081526813915062,0.010434296344827952,0.0069485823679153727
"glutamate, gamma-methyl ester",-2.0229539229133673,0.002742142974039713,0.00024556756936792399
glutamine,1.4312759275660094,0.0069218085751577528,0.013195660655880025
glutamine-leucine,1.3893509350372166,0.005304308983190246,0.017219943949078897
"glutathione, oxidized (GSSG)",3.7144300351771817,0.0038432901560780321,0.0017826587092246949
"glutathione, reduced (GSH)",5.3476902992853717,0.002742142974039713,0.0020971503622329891
glycerate,0.62809089248923089,0.28793785389617194,0.61509152113263921
glycerol,0.37642657371408544,0.45129360501916488,0.58540513139998684
glycerol 2-phosphate,1.3801901365660016,0.012112539089259532,0.036903127189085845
glycerol 3-phosphate (G3P),-0.17361910544556616,0.34547155827633963,1.0
glycerophosphoethanolamine,1.8675156460003373,0.91352841612260982,0.42875688347912583
glycerophosphorylcholine (GPC),1.0076535725434352,0.0079137133238189727,0.012478212209816444
glycine,-1.2628228228217149,0.0022252992370296759,0.00014995217780581569
glycolate (hydroxyacetate),-0.57747756289871155,0.035929694870646664,0.05024685783681803
glycylisoleucine,0.8403461475412336,0.022935515614652,0.044374173009527222
glycylleucine,1.5550493113785415,0.022935515614652,0.26572335537595743
glycylvaline,-0.095790206807379846,0.65595912329525674,1.0
guanidinoacetate,-0.99167510523136093,0.0069218085751577528,0.070083792144561494
guanine,1.4134315386601346,0.97897123911690798,0.80110916064683457
guanosine,0.86312323158783089,0.031210169747415941,0.081701630132016201
guanosine 5'- monophosphate (5'-GMP),-0.62031456351365188,0.10595129048106357,0.13031597896641525
"gulono-1,4-lactone",1.456486510189628,0.049277438434650003,0.053497815053741397
heme,0.067211545815818993,0.98027843950415094,1.0
hexadecanedioate,-0.77004822369643777,0.073371939004698961,0.21312692106399334
hexanoylcarnitine,0.68542442916326274,0.3165221038371816,0.48858076884081503
hippurate,-3.2675495985464571,0.0035355818871972595,0.074229677715120734
histidine,-0.38423927799336821,0.068435631542632921,0.039404659512560516
homocitrate,-0.8419316739567364,0.018203565357323984,0.0849634733175577
hydrochlorothiazide,-0.58685203888171578,0.49019075627018954,0.85700116185827824
hydroxybutyrylcarnitine*,0.37118372458356341,0.41101742428105031,0.77686516711712628
hypotaurine,-1.0948977222943723,0.091458018122238041,0.42875688347912583
hypoxanthine,-0.64504518046144421,0.010434296344827952,0.018129674537082734
inosine,0.66613301241329748,0.016678020298657229,0.036495122492396018
inositol 1-phosphate (I1P),0.099742393885362629,0.71186205692380633,1.0
"Isobar: butyryl CoA, isobutyryl CoA",-0.4360928562095443,0.035929694870646664,0.25566370745594602
"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate",0.48197156359870102,0.35918842143074631,1.0
Isobar: pentulose 5-phosphates,2.1355537834032687,0.0036047062749438668,0.0052449890182826274
isobutyrylcarnitine,-2.2498405529653516,0.002742142974039713,0.013195660655880025
isoleucine,-0.0087271829241874679,0.86595901876181791,1.0
isoleucylglutamine,1.9306335159661061,0.016678020298657229,0.05828700655281023
isoleucylglycine,0.96171020349677105,0.014487406171167333,0.074229677715120734
isoleucylthreonine,1.7324249106694269,0.0035355818871972595,0.012090065642756545
isovalerylcarnitine,-2.5599560731772057,0.0022252992370296759,0.011466166179414847
kynurenine,0.16228374197277323,0.95817413247067507,1.0
lactate,0.71974398861269373,0.0069218085751577528,0.0090587228533632845
laurylcarnitine,0.51891056465754182,0.78322133365566105,1.0
leucine,0.067156255405667067,0.71186205692380633,1.0
leucylalanine,1.7691747483650069,0.0030924258849551163,0.0051459947544942345
leucylglutamate,1.2066179200169089,0.005304308983190246,0.10732357992636293
leucylglycine,1.9838357773504716,0.0031909340761850902,0.0067528575962803507
leucylleucine,2.3341414814249832,0.0021345298155879804,0.039404659512560516
leucylphenylalanine,0.42659008949653665,0.035929694870646664,0.36938587212811946
leucylserine,0.93209271178606612,0.022935515614652,0.079960971803009262
leucylthreonine,1.1833899598183588,0.002742142974039713,0.012437955632065685
lidocaine,0.9430075663156503,0.40271260113735136,0.82085463272464931
linoleamide (18:2n6),-1.3924872169127325,0.13830097971522304,0.6241281565934379
linoleate (18:2n6),0.23821614973401303,0.74761931246663982,1.0
linolenate [alpha or gamma; (18:3n3 or 6)],-0.076894517939043755,0.15265827981862046,1.0
lysine,-0.1893623145997361,0.34547155827633963,0.8260769109576086
malate,-1.18805342084577,0.012112539089259532,0.0049972562586203233
maltohexaose,2.2894744248695362,0.0091687016757020182,0.4303131445963731
maltopentaose,2.1964449680859204,0.035929694870646664,0.46519140207194909
maltose,2.7326905566222606,0.0021345298155879804,0.014201240900497084
maltotetraose,1.1208486817322092,0.002742142974039713,0.12906730894195431
maltotriose,2.9224129719736696,0.0021345298155879804,0.030072523499554919
mannitol,-1.5365862337206826,0.3165221038371816,0.81285406022027717
mannose,2.7869133553283874,0.0024722235052767388,0.0082108663974791649
mannose-6-phosphate,4.382179543505675,0.0021345298155879804,0.0030202573964388177
margarate (17:0),-0.14986910500449793,0.71186205692380633,0.9843812821535971
methionine,-0.18176244263446972,0.28793785389617194,0.9792513988085525
methyl-alpha-glucopyranoside,1.5965965359756746,0.012112539089259532,0.050333078184818317
methylphosphate,-0.44857327992763668,0.17183740145116616,0.46662828085773189
metoprolol,0.66864420257602042,0.49019075627018954,0.85700116185827824
metoprolol acid metabolite*,0.0,1.0,1.0
myo-inositol,-0.83004334937382196,0.74761931246663982,0.46519140207194909
myristoleate (14:1n5),-1.1421678991998934,0.026240690789690577,0.048419895221414488
myristoylcarnitine,-0.099248530283275321,0.41101742428105031,1.0
N-acetyl alliin*,-0.62750958527654788,0.13830097971522304,0.66181188753647024
N-acetyl-aspartyl-glutamate (NAAG),-0.72345660897889441,0.014487406171167333,0.30935321162401003
N-acetylaspartate (NAA),-0.29589346278823186,0.091458018122238041,1.0
N-acetylcarnosine,-0.40172689237972725,0.0091687016757020182,0.10139781545306248
N-acetylmethionine,1.2423540461627613,0.005304308983190246,0.030493881084849166
N-acetylneuraminate,1.3834369087285223,0.0035355818871972595,0.030860032211371104
N-acetylphenylalanine,0.31442855158165195,1.0,1.0
N-acetyltryptophan,0.0,1.0,1.0
N-acetyltyrosine,0.51400674367411592,0.50689972522929871,1.0
N-methylglutamate,-0.47425951595989096,0.49746934408764804,1.0
N2-acetyllysine,-2.250052073826009,0.0030924258849551163,0.039614544917080809
N6-carbamoylthreonyladenosine,-0.17583925625596775,0.22935097438336041,1.0
nicotinamide,-0.08147644354041049,0.78322133365566105,1.0
nicotinamide adenine dinucleotide (NAD+),0.36214458844352954,0.37741240937887577,0.61957614511470493
nicotinamide adenine dinucleotide reduced (NADH),1.661328419262091,0.015180584115000686,0.064743684208838026
nicotinamide ribonucleotide (NMN),-1.2598711688499007,0.062346745578239042,0.055414072508794869
O-methyl tyrosine,0.72807336391967736,0.28719779576074866,0.44505996522352148
octadecanedioate,-0.42651750047722109,0.18846704093172467,0.27165217224236793
octanoylcarnitine,0.50779256264620332,0.27819717098384905,0.85700116185827824
oleate (18:1n9),0.13801068574120171,0.99367297820426337,1.0
oleoylcarnitine,0.0010341288615985269,0.67388297742257819,1.0
ophthalmate,2.2177020813108133,0.0098898403524695765,0.015791645527302119
ornithine,-0.54793965358457786,0.040218132776962734,0.1254456947236032
p-acetamidophenylglucuronide,-1.0106907749170575,0.63407423418578612,0.85177255678577501
p-cresol sulfate,-0.5676776464635126,0.34547155827633963,0.96220988461154833
palmitate (16:0),-0.53674180278883799,0.01943687770087258,0.069493784459858224
palmitoleate (16:1n7),0.41607735064848334,0.73553801197221069,1.0
palmitoyl sphingomyelin,-0.76653399258712152,0.035929694870646664,0.51479025557846458
palmitoylcarnitine,-0.11021073610761327,0.55855108382892715,1.0
pantothenate,-1.5520419321606373,0.0021345298155879804,0.00014995217780581569
pelargonate (9:0),-0.45125338035532764,0.010434296344827952,0.013368283443868015
phenol sulfate,-0.7463968902703666,0.046242259585722638,0.077211820920951038
phenylacetylglutamine,-1.4351602354778694,0.005304308983190246,0.032149051679658203
phenylalanine,0.030925406162291641,0.99367297820426337,1.0
phenylalanylalanine,1.7078616976588417,0.0071368952502132285,0.097305986645064332
phenylalanylglycine,0.43725043405002118,0.13830097971522304,0.76609229939214496
phenylalanylhistidine,0.0,1.0,1.0
phenylalanylleucine,0.99326187185840753,0.0091687016757020182,0.10945387729336288
phenylalanylserine,1.5367453959693356,0.0069218085751577528,0.041488937775900646
phosphate,-0.2374713644102811,0.6032411848734448,0.73770179935795432
phosphoethanolamine,-0.30484031375009807,0.11345337541843065,0.28644163616281243
phytosphingosine,1.4113402411046643,0.28793785389617194,0.22806106159154596
pipecolate,-0.16722597688676821,0.36515550281857728,1.0
pregn steroid monosulfate*,-0.74301348850393112,0.023064743753574261,0.082980862519798471
pregnen-diol disulfate*,-0.39810659721793967,0.018203565357323984,0.24069288833424166
proline,-0.040539995876006214,0.95817413247067507,1.0
prolylleucine,0.0,1.0,1.0
propionylcarnitine,-0.10745291312557366,0.55855108382892715,1.0
prostaglandin E2,0.078323622833822132,0.49019075627018954,0.85700116185827824
pseudoephedrine,1.3341870209023017,0.82844494337849039,0.56031505653119207
pseudouridine,-1.4589609778941253,0.0021345298155879804,0.00025613188091036027
putrescine,2.3243456621133474,0.0063258311219775501,0.090458892632040835
pyridoxate,-1.6941022385861337,0.0021345298155879804,0.012234281556914771
pyroglutamine*,0.41972671212689511,0.74761931246663982,0.93671093706052655
pyrophosphate (PPi),-1.1234330690923151,0.034800155987468551,0.12068300936659306
quetiapine,0.0,1.0,1.0
quinate,-0.64218831217744088,0.33153342262649926,0.34051691246250115
ribitol,0.94379798864706843,0.67388297742257819,1.0
riboflavin (Vitamin B2),-0.58676225908929891,0.12809421059155099,0.47374546832664255
ribose,1.0016791483542069,0.068435631542632921,0.32810939471946976
ribulose,2.1972877013059247,0.0044434568641511327,0.087900317078138043
S-adenosylhomocysteine (SAH),-0.13282694621805288,0.49019075627018954,1.0
S-methylcysteine,-0.1049875581838811,0.86595901876181791,1.0
salicyluric glucuronide*,0.0,1.0,1.0
scyllo-inositol,-1.9238526769149022,0.01943687770087258,0.030053131443278872
sedoheptulose-7-phosphate,4.5594111777706869,0.0021345298155879804,0.096960851372609458
serine,-0.070879692498370922,0.82844494337849039,1.0
serylleucine,2.4395845943861176,0.0024722235052767388,0.0074885791899777666
serylphenyalanine,2.2522630877514365,0.0022252992370296759,0.0048244823312023248
solanidine,0.21846638704448196,0.71185159297671663,1.0
sorbitol,2.6712156545928489,0.0079137133238189727,0.56031505653119207
sorbitol 6-phosphate,2.8844880085898281,0.005304308983190246,0.80026271518678949
sphinganine,2.4708743756428366,0.0051996435212879983,0.070083792144561494
sphingosine,3.4125090228086714,0.0091687016757020182,0.020267981815032886
stachydrine,-0.10113524237889153,0.86595901876181791,1.0
stearate (18:0),-0.44523925496003003,0.031210169747415941,0.10732357992636293
stearoylcarnitine,0.16481201255896491,0.78322133365566105,1.0
succinate,0.11973067347642299,0.99367297820426337,1.0
taurine,-1.3599702294835587,0.002742142974039713,0.0013756750644961968
tetradecanedioate,-0.86058538645445604,0.023064743753574261,0.19917405142121014
threonine,-0.48283407429245362,0.012112539089259532,0.028657622912957616
threonylisoleucine,1.9963642969591537,0.0036047062749438668,0.002689227410408205
threonylleucine,2.4117157427977132,0.0021345298155879804,0.0013944020648721295
thymol sulfate,0.16656338040860919,1.0,1.0
trans-4-hydroxyproline,-0.82062661504666268,0.012112539089259532,0.12733347068880024
triethanolamine,0.067586502176592969,1.0,1.0
tryptophan,0.12811446763628995,1.0,1.0
tryptophan betaine ,-0.35343233908367261,0.63407423418578612,0.98706598481054286
tyrosine,-0.15259701204568521,0.51735376932500265,0.90736956220134946
tyrosylarginine,0.060176492626690899,0.49019075627018954,0.85700116185827824
tyrosylhistidine,1.0459149253158238,0.18933361156232617,0.47452897005323413
tyrosylleucine,0.89742621096729835,0.0091687016757020182,0.077211820920951038
UDP-glucuronate,1.7326459048426293,0.010434296344827952,0.0087479171857110793
uracil,-0.77734682962404289,0.026240690789690577,0.055414072508794869
urate,-0.83795903724977694,0.0021345298155879804,0.00018710570414741813
urea,-0.92503981169889582,0.41101742428105031,0.42875688347912583
uridine,-0.77891133395041534,0.068435631542632921,0.52825902160416371
valerylcarnitine,0.18995000842728166,0.99367297820426337,1.0
valine,0.033177333856019807,0.82844494337849039,1.0
valylalanine,1.550855805758127,0.035929694870646664,0.17801599076370606
valylasparagine,0.21345474126832981,0.13830097971522304,0.63523379186697349
valylglycine,1.2810393113229734,0.0084494225835823021,0.11120615524678827
valyllysine,0.50541611205123527,0.2620196137938724,0.83795157007638843
valylmethionine,1.4004404724765256,0.018203565357323984,0.043210780327140146
valylphenylalanine,0.63610633068094968,0.035929694870646664,0.20555110089916867
valylserine,1.3663210407194226,0.046178251550027451,0.11120615524678827
valylthreonine,0.67601309019617473,0.3165221038371816,0.77688203298040692
valylvaline,1.1423141280841589,0.038617747813144275,0.12351741955482493
vecuronium,-0.78348172937936145,0.63407423418578612,0.58540513139998684
xanthine,-0.70664131582797418,0.0069218085751577528,0.0074885791899777666
