Metabolite Name,Log2 Fold Change,Mann-Whitney P Value FDR Adjusted,T-test P value FDR Adjusted
2-docosapentaenoylglycerophosphoethanolamine*,0.29323037115584888,0.9882078894137829,1.0
2-hydroxyacetaminophen sulfate*,-0.94425728692985866,0.51772403762027752,0.8620275489819359
2-hydroxybutyrate (AHB),1.2321514834209699,0.033666940927123169,0.11406602399647273
2-hydroxyglutarate,4.0660015344346752,0.013442970290448424,0.34372592896569087
2-hydroxypalmitate,1.2626237020666922,0.033666940927123169,0.11406602399647273
2-hydroxystearate,0.77326676552106655,0.04326256689585823,0.15580696592384191
2-linoleoylglycerol (2-monolinolein),0.057334958636653346,0.95845619991377773,1.0
2-linoleoylglycerophosphocholine*,0.98608140162147029,0.58529525572573615,0.7810205550791961
2-linoleoylglycerophosphoethanolamine*,1.9157457724574662,0.43680432280530213,0.51269111510878052
2-methoxyacetaminophen sulfate*,-0.25875499100301919,0.5689018528666433,1.0
2-methylbutyroylcarnitine,2.5038187591206236,0.015602595041958085,0.44081967301297126
2-oleoylglycerol (2-monoolein),0.34061832264168562,0.42098621542647346,1.0
2-oleoylglycerophosphocholine*,0.86401685065789435,0.59697676215545858,0.64842026210917847
2-oleoylglycerophosphoethanolamine*,0.7147553983924938,0.42098621542647346,0.64842026210917847
2-palmitoleoylglycerophosphoethanolamine*,1.8733799288007489,0.28903803778772358,0.5634490818301614
2-palmitoylglycerol (2-monopalmitin),-0.88873365296762297,0.88580624320406809,0.8620275489819359
2-palmitoylglycerophosphocholine*,0.18407237850596433,0.95845619991377773,1.0
2-palmitoylglycerophosphoethanolamine*,-0.83591993878828141,0.38701173355584556,0.64842026210917847
2-phosphoglycerate,0.14702904518144375,0.95845619991377773,1.0
3-(4-hydroxyphenyl)lactate,2.3359521767356672,0.015602595041958085,0.18466644485440709
3-(cystein-S-yl)acetaminophen*,0.32687204505548029,0.71759395658438752,1.0
3-aminoisobutyrate,2.4586899410696899,0.059385165339934591,0.58463163903226245
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),-0.50530688555613634,0.95845619991377773,1.0
3-dehydrocarnitine*,1.6866243941906367,0.013442970290448424,0.44980396876063627
3-hydroxybutyrate (BHBA),2.240233646912634,0.045820635185734364,0.28328906088880362
3-indoxyl sulfate,-0.23788584096954934,0.83833649987322978,1.0
3-methyl-2-oxovalerate,0.84169137865071741,0.14750853102911959,0.35196082402094825
3-phosphoglycerate,0.030630678265242031,0.95845619991377773,1.0
4-acetamidophenol,-0.21283093938284289,0.79841521611199229,1.0
4-acetaminophen sulfate,-0.93732088657735113,0.39055364189311809,1.0
"4-androsten-3beta,17beta-diol disulfate 1*",0.63220417129485107,0.67808858619833901,1.0
"4-androsten-3beta,17beta-diol disulfate 2*",0.57475976256185124,0.71759395658438752,1.0
4-guanidinobutanoate,1.1660772443712866,0.045820635185734364,0.49935188044367579
4-hydroxybutyrate (GHB),0.051541545152755906,1.0,1.0
4-hydroxyphenylacetate,0.58516072660579255,0.2583107702836962,1.0
4-hydroxyphenylpyruvate,4.886618231783797,0.012049924267000476,0.33005468947583011
4-methyl-2-oxopentanoate,0.73407408752629766,0.34059794164566359,0.49935188044367579
"5,6-dihydrouracil",0.88259170339579351,0.086565376820653295,0.59197841396073492
5-aminovalerate,2.5068415873119645,0.25714540547190606,0.84541558675579698
5-dodecenoate (12:1n7),0.35372265809695946,0.48850385381122602,0.72775898603361366
5-methyluridine (ribothymidine),0.64456253892343662,0.15037572648556555,0.63093037496737925
5-oxoproline,0.18759429123418758,0.71681170726938492,1.0
"5alpha-pregnan-3beta,20alpha-diol disulfate",1.2866603517734774,0.72270590919828703,1.0
6-phosphogluconate,-0.84162623591842067,0.15037572648556555,0.59473902202867479
7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),-0.34737451133065561,0.37170678252414413,1.0
7-alpha-hydroxycholesterol,-0.92543465091671973,0.73965329070679442,1.0
7-beta-hydroxycholesterol,-0.19316997981424333,0.89908610401208422,1.0
acetylcarnitine,1.5736106704583206,0.018175534694844148,0.026309967293225586
acetylphosphate,-0.20527348444067348,0.5689018528666433,1.0
adenine,-0.99627707407355459,1.0,1.0
adenosine,1.1771818049833576,0.059385165339934591,0.35196082402094825
adenosine 2'-monophosphate (2'-AMP),0.67417664060688387,0.73965329070679442,0.73233158095670681
adenosine 3'-monophosphate (3'-AMP),0.1770346196084864,0.73965329070679442,1.0
adenosine 5'-monophosphate (AMP),2.7309226651567329,0.012049924267000476,0.35839488744532905
adrenate (22:4n6),-0.59121350022414454,0.9882078894137829,1.0
alanine,0.55272809542229628,0.18851856772322861,0.47798888958686264
alanylalanine,0.39103088941668257,0.56170017092271651,0.73233158095670681
alanylleucine,1.7362715969599056,0.67340236960724509,0.8620275489819359
alpha-hydroxyisocaproate,0.39566359715105087,0.24511685077333642,0.81294060723029293
alpha-hydroxyisovalerate,1.1715038457314306,0.073910970836102569,0.91431930362021108
alpha-ketoglutarate,1.6588164550007689,0.4550372170364318,0.64842026210917847
alpha-tocopherol,1.3036152781505752,0.073910970836102569,0.45979337926170544
andro steroid monosulfate 2*,0.43753456649495698,0.98472465675799759,1.0
androsterone sulfate,1.1671561999065816,0.58301842583234065,0.75777991595050997
arabinose,0.83506818886379275,0.2583107702836962,0.64842026210917847
arabitol,0.47767215514882405,0.58529525572573615,1.0
arabonate,-0.62302661417499228,0.18851856772322861,0.64842026210917847
arachidate (20:0),1.46733389020993,0.059385165339934591,0.23318596136035258
arachidonate (20:4n6),0.0070256084847942013,0.89908610401208422,1.0
arginine,-0.068735636930705266,0.83833649987322978,1.0
argininosuccinate,1.279538119263206,0.12968898444104751,0.64842026210917847
ascorbate (Vitamin C),-0.045012164779927089,0.95845619991377773,1.0
asparagine,1.0199827743174756,0.29785234991565795,0.64152734930449884
aspartate,0.012121017357251945,0.94500530263045446,1.0
aspartate-glutamate,0.10085305682638046,0.9564988086171663,1.0
aspartylphenylalanine,-1.0291588966435596,0.79645450849975086,0.81238629175171062
azelate (nonanedioate),-0.11515661346897943,0.61492110810921574,1.0
behenate (22:0),1.702741456162405,0.079140804049329827,0.21118157927750073
beta-alanine,1.2733154799725082,0.045820635185734364,0.54074570320097881
beta-hydroxyisovalerate,1.1717009035083013,0.073910970836102569,0.73593920076722097
betaine,2.0215614106022106,0.022685822177544231,0.4114178811313795
"bilirubin (E,E)*",0.42862799435900389,0.73015514301828544,1.0
"bilirubin (Z,Z)",-0.0010261185681806938,0.7522766087786168,1.0
biliverdin,-0.42748290767573094,0.29785234991565795,0.81238629175171062
butyrylcarnitine,2.5765977853154665,0.013442970290448424,0.30544522526746487
C-glycosyltryptophan*,0.57826602839367525,0.54560007390019105,0.66677407026975311
caffeine,0.51891723550885682,0.95845619991377773,1.0
caprate (10:0),0.17270977251993558,0.58529525572573615,1.0
caproate (6:0),0.43048196100539282,1.0,1.0
caprylate (8:0),0.63082419729842965,0.2669619938839442,0.64842026210917847
carnitine,1.3348188188878214,0.012049924267000476,0.0086732338455207374
catechol sulfate,0.35406253507847252,1.0,1.0
chiro-inositol,1.0876889282472462,0.51530561205383463,0.65579181117752583
cholate,-1.0845382731088722,0.74287412949335063,0.93625538860869817
cholesterol,0.30481631419832239,0.34059794164566359,0.64842026210917847
choline,0.3213248336433967,0.58529525572573615,0.74278830913562144
choline phosphate,0.043102279670415883,0.39055364189311809,1.0
cis-vaccenate (18:1n7),-0.067749466406739636,1.0,1.0
citrate,1.9240143673919541,0.24980374117803189,0.64173336848804274
citrulline,1.1111943560877151,0.95845619991377773,0.75042011293453115
cortisol,-1.0971272149898301,0.77510101656192054,0.82597490006834173
cortisone,0.5317060094284215,0.26117132304246909,0.59473902202867479
creatine,0.91443004239193337,0.45278598366406642,0.54074570320097881
creatinine,-0.3326001071939626,0.15037572648556555,0.51078978761585758
cysteine,0.33768622431617301,0.5689018528666433,1.0
cysteine sulfinic acid,0.11394681779259293,0.89908610401208422,1.0
cysteine-glutathione disulfide,-0.46333143627809215,0.75987275557129963,1.0
cysteinylglycine,0.96593522573545632,0.12601267984521278,0.40904686081867964
cystine,4.5242702036072346,0.10575454273985677,0.50725693059191912
cytidine,2.1748054470628118,0.14874405380156366,0.40904686081867964
cytidine 5'-diphosphocholine,3.6723105572587147,0.01427290782433952,0.21118157927750073
cytidine 5'-monophosphate (5'-CMP),-0.92707539956922969,0.12601267984521278,0.49935188044367579
cytidine-3'-monophosphate (3'-CMP),1.093808914915688,0.17903970030206701,0.5004525851603272
dehydroascorbate,-1.1837921150545245,0.50542411494751371,0.63093037496737925
delta-tocopherol,0.28258982378129788,0.34059794164566359,1.0
deoxycarnitine,1.6492321411639643,0.015602595041958085,0.33005468947583011
dihomo-linoleate (20:2n6),0.002710673511392858,0.39055364189311809,1.0
dihomo-linolenate (20:3n3 or n6),0.84862911387803153,0.15037572648556555,0.63093037496737925
dimethylarginine (SDMA + ADMA),0.38107532072702666,0.95845619991377773,1.0
dimethylglycine,0.93699293360428271,0.2583107702836962,0.63662038218884376
docosadienoate (22:2n6),-0.080848343287926006,0.58529525572573615,1.0
docosahexaenoate (DHA; 22:6n3),0.31898993802597675,0.34059794164566359,1.0
docosapentaenoate (n3 DPA; 22:5n3),-0.055120611113135418,0.6501857676277637,1.0
docosapentaenoate (n6 DPA; 22:5n6),0.17294890270733398,0.54560007390019105,1.0
docosatrienoate (22:3n3),-0.0030516743500098699,0.39055364189311809,1.0
dodecanedioate,-0.2901973703595781,0.51530561205383463,0.6159857266191765
eicosapentaenoate (EPA; 20:5n3),0.21236793271216681,0.39055364189311809,1.0
eicosenoate (20:1n9 or 11),-0.021815976397479887,0.54560007390019105,1.0
ergothioneine,1.3515793086239709,0.15037572648556555,0.59197841396073492
erythritol,-0.13847285227200476,0.20614198318927232,1.0
erythronate*,1.1810500153081447,0.028875693079530921,0.28328906088880362
ethanolamine,0.23691539905386136,0.6501857676277637,1.0
flavin adenine dinucleotide (FAD),0.90296076114751955,0.20614198318927232,0.54074570320097881
fructose,0.57865506963656022,0.95845619991377773,1.0
fructose-6-phosphate,0.54004413802932361,1.0,1.0
fucose,1.923124621790417,0.012049924267000476,0.0042639758320799767
fumarate,1.2145584665353135,0.12968898444104751,0.30418089583116131
galactitol (dulcitol),1.9991739588182544,0.75987275557129963,1.0
galactose,1.8677716933467921,0.39055364189311809,0.76993181967583157
gamma-aminobutyrate (GABA),2.8957578764223135,0.12108248553881519,0.91431930362021108
gamma-glutamylglutamate,-0.33384683078814531,0.67808858619833901,1.0
gamma-glutamylglutamine,0.58822877978955768,0.8613839537569018,0.8620275489819359
gamma-glutamylisoleucine*,1.084422458435532,0.45720214639266044,0.64842026210917847
gamma-glutamylleucine,0.73789171233868711,0.50542411494751371,0.84249556058091757
gamma-glutamylphenylalanine,1.3487798259084016,0.26117132304246909,0.58463163903226245
gamma-glutamyltyrosine,0.41737516919027778,0.71681170726938492,1.0
gamma-glutamylvaline,0.8658596548099442,0.75987275557129963,0.84518139672350434
gamma-tocopherol,0.27603712111153911,0.58529525572573615,1.0
glucarate (saccharate),1.2906109027574282,0.25714540547190606,0.63093037496737925
gluconate,-0.40029602807659131,0.8613839537569018,1.0
glucose,0.83028170119633271,0.5689018528666433,0.73233158095670681
glucose 1-phosphate,0.81755073384720434,0.42191366698522975,0.64094239022654387
glucose-6-phosphate (G6P),0.36805179068665217,0.79841521611199229,1.0
glutamate,0.31181454161221539,0.39055364189311809,0.64842026210917847
glutamine,0.53157725949982926,0.34059794164566359,0.59197841396073492
glutarate (pentanedioate),-0.06091729067920381,0.63617646391341898,1.0
glutaroyl carnitine,-0.39206273919720319,0.83833649987322978,1.0
"glutathione, oxidized (GSSG)",0.78600210055413722,0.89908610401208422,1.0
"glutathione, reduced (GSH)",1.2937036718228421,0.71153550651016995,1.0
glycerate,0.23955078244833869,0.71681170726938492,1.0
glycerol,-0.15133529227371503,0.83833649987322978,1.0
glycerol 2-phosphate,1.8254956299191087,0.15037572648556555,0.51269111510878052
glycerol 3-phosphate (G3P),1.8257169195425056,0.29785234991565795,0.54074570320097881
glycerophosphoethanolamine,4.417786988405866,0.030870915683791505,0.8620275489819359
glycerophosphorylcholine (GPC),1.5413825471104967,0.38701173355584556,0.63093037496737925
glycine,0.64360074147655355,0.15037572648556555,0.352339514036694
glycochenodeoxycholate,-1.8176650332216837,0.75987275557129963,1.0
glycocholate,-2.6371707595170948,0.8613839537569018,1.0
glycocholenate sulfate*,-0.095698375240044653,0.71153550651016995,1.0
glycolate (hydroxyacetate),-0.24747664850734885,0.29785234991565795,1.0
glycolithocholate sulfate*,0.43095095913043563,0.98589528184592767,1.0
glycylleucine,1.2264130142790235,0.25714540547190606,0.4114178811313795
glycylproline,0.52381163572087053,0.24980374117803189,0.8620275489819359
guanine,-0.61311503684201629,0.2583107702836962,1.0
guanosine,-0.15947871278160422,0.39055364189311809,1.0
heme*,-3.135470682815201,0.24980374117803189,0.64226776621538484
heptanoate (7:0),0.11946109865998771,1.0,1.0
hexanoylcarnitine,4.3061142743053988,0.019219519923164056,0.8620275489819359
hippurate,-0.030709016703909485,0.51530561205383463,1.0
histamine,0.0,1.0,1.0
histidine,0.18117868422233782,1.0,1.0
hypotaurine,0.96191255142550347,0.079140804049329827,0.64152734930449884
hypoxanthine,0.36234121110788253,0.39055364189311809,0.64842026210917847
indolelactate,1.8995638323645829,0.030870915683791505,0.10884180657981035
inosine,-0.21512902548511728,0.5689018528666433,1.0
inositol 1-phosphate (I1P),0.26280921206723196,0.75987275557129963,1.0
"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate",0.63590329844759219,0.59489840450806497,1.0
"Isobar: ribulose 5-phosphate, xylulose 5-phosphate",1.3030442113411767,0.34059794164566359,0.48928268830300847
isobutyrylcarnitine,1.8250752053960051,0.14750853102911959,0.54074570320097881
isoleucine,0.522691381000289,0.2583107702836962,0.54074570320097881
isovalerylcarnitine,2.8706220548641808,0.045820635185734364,0.51269111510878052
kynurenine,1.8933939742190906,0.079140804049329827,0.34372592896569087
lactate,0.75041448261901234,0.026749363694299241,0.083631213990614045
laurate (12:0),0.083219248903347448,0.6501857676277637,1.0
laurylcarnitine,1.9469090384965382,0.090759178189857279,0.717253490945158
leucine,0.37282030949273759,0.45278598366406642,0.73223680379652678
lidocaine,0.7105340595893942,0.57503291716473226,0.77397719270584941
lignocerate (24:0),2.6078793190484513,0.013442970290448424,0.072953873455771201
linoleate (18:2n6),0.10537417021480434,0.34059794164566359,1.0
linolenate [alpha or gamma; (18:3n3 or 6)],-0.014685332595221345,0.67808858619833901,1.0
lysine,-0.087770222215325058,0.83833649987322978,1.0
malate,1.2941000103517988,0.019219519923164056,0.083631213990614045
maltohexaose,1.086565822659781,0.12968898444104751,0.64842026210917847
maltopentaose,4.1032434181428661,0.079140804049329827,0.63662038218884376
maltose,4.4571863073795805,0.48850385381122602,0.50273078143563021
maltotetraose,5.1308501410716181,0.072031101199821285,0.59197841396073492
maltotriose,6.4970242607449702,0.5689018528666433,0.64842026210917847
mannitol,-1.7546222418618418,0.94500530263045446,1.0
mannose,-0.13591129218534045,0.73965329070679442,1.0
mannose-6-phosphate,0.58105469600675197,0.95845619991377773,1.0
margarate (17:0),0.29279753912276341,0.8613839537569018,1.0
meprobamate*,0.0,1.0,1.0
methionine,0.42843141963463149,0.58529525572573615,0.85247014543260236
methyl-alpha-glucopyranoside,3.3104528649401672,0.11278217345646678,0.5004525851603272
methylglutaroylcarnitine,0.39661305182501727,0.58529525572573615,0.85511134984123571
methylphosphate,0.8244753965643794,0.15037572648556555,0.42056607790712891
metoprolol,0.0,1.0,1.0
metoprolol acid metabolite*,0.0,1.0,1.0
myo-inositol,-0.34495121131966933,0.34059794164566359,0.64842026210917847
myristate (14:0),0.3368971014522848,0.27639831044410879,0.58426220280354524
myristoleate (14:1n5),0.27607481128108846,0.37170678252414413,0.72775898603361366
myristoylcarnitine,3.1369423354384653,0.15037572648556555,0.64842026210917847
N-acetyl-aspartyl-glutamate (NAAG),2.0115138041851202,0.073910970836102569,0.21118157927750073
N-acetylalanine,0.44084716848140793,0.45278598366406642,0.74046480247290902
N-acetylaspartate (NAA),2.6127269243514317,0.084421216863558135,0.35196082402094825
N-acetylglucosamine 6-phosphate,0.26643563012106058,0.71681170726938492,1.0
N-acetylglutamate,1.3193794292669485,0.028875693079530921,0.28328906088880362
N-acetylglycine,0.95799712467948361,0.068268808607839154,0.28328906088880362
N-acetylmethionine,-0.061922676068773733,0.54560007390019105,1.0
N-acetylneuraminate,-0.67074441892926928,0.059385165339934591,0.93625538860869817
N-acetylputrescine,2.3484388290275144,0.084421216863558135,0.30418089583116131
N-acetylserine,0.87659714408568301,0.32499489367553031,0.54074570320097881
N-acetylthreonine,1.1472318034758096,0.030870915683791505,0.23318596136035258
N-acetyltryptophan,0.0,1.0,1.0
N-ethylglycinexylidide*,1.5900496115159473,0.9882078894137829,0.64842026210917847
N-formylmethionine,1.2671336171955043,0.37170678252414413,0.40904686081867964
N1-methyladenosine,0.36244611799752768,0.27639831044410879,1.0
"N2,N2-dimethylguanosine",0.5976899374059772,0.18851856772322861,0.89300339870205014
N2-methylguanosine,0.78171886394503531,0.37170678252414413,0.81294060723029293
N6-acetyllysine,0.62805009785847177,0.8613839537569018,0.81238629175171062
N6-carbamoylthreonyladenosine,0.66765011436305821,0.49957143095612522,0.73697769170639027
nicotinamide,0.40988630544428484,0.34059794164566359,0.64842026210917847
nicotinamide adenine dinucleotide (NAD+),-0.54702638776275336,0.14750853102911959,1.0
nicotinamide riboside*,-1.6893988825536486,0.73965329070679442,1.0
nonadecanoate (19:0),1.1114460249017095,0.12108248553881519,0.30418089583116131
o-cresol sulfate,0.15138606906486679,0.5689018528666433,1.0
octanoylcarnitine,3.6401202721380028,0.04326256689585823,0.8620275489819359
ofloxacin,0.0089763995358375561,1.0,1.0
oleate (18:1n9),0.23021913894697216,0.58529525572573615,1.0
oleoylcarnitine,2.4412046694537279,0.40768399660475169,0.60760418839686292
ophthalmate,0.29564406196485654,0.8613839537569018,1.0
ornithine,0.16330907582235529,0.73965329070679442,1.0
orotate,1.8775296201461522,0.12601267984521278,0.47798888958686264
oxamate,0.16029007477814877,0.75361405118771729,1.0
p-acetamidophenylglucuronide,-1.1552456504064155,0.89138223786486437,1.0
p-cresol sulfate,0.34613928327211491,0.83833649987322978,1.0
palmitate (16:0),0.21914272643789631,0.5689018528666433,0.73223680379652678
palmitoleate (16:1n7),0.24370018866209864,0.48850385381122602,1.0
palmitoylcarnitine,2.4256457742989133,0.28981695385386641,0.50543452654673315
pantothenate,-0.33436135164872943,0.5689018528666433,0.80893477902160571
pelargonate (9:0),-0.025253231371193952,0.8613839537569018,1.0
pentadecanoate (15:0),0.25207927720300227,0.23018841472672844,0.5004525851603272
phenol sulfate,-1.0324495953595174,0.45278598366406642,0.59197841396073492
phenylacetate,1.9431344813179681,0.079140804049329827,0.47798888958686264
phenylacetylglutamine,0.13605449249474974,0.67038694585035508,1.0
phenylalanine,0.54950527572072005,0.54560007390019105,0.64842026210917847
phenyllactate (PLA),5.1146014667985806,0.012049924267000476,0.23318596136035258
phenylpyruvate,3.3883023208919516,0.012049924267000476,0.35839488744532905
phosphate,0.17600709739476944,0.61492110810921574,1.0
phosphoenolpyruvate (PEP),0.40466054036652976,0.9882078894137829,1.0
phosphoethanolamine,0.062955057605623088,1.0,1.0
pipecolate,1.2836786332101604,0.079140804049329827,0.49935188044367579
pregn steroid monosulfate*,0.93608870383778164,0.23990392207760503,0.92913445258640392
pregnen-diol disulfate*,3.2659715347974441,0.21330032676649183,0.80893477902160571
pro-hydroxy-pro,0.47837876936136331,0.42098621542647346,0.8620275489819359
progesterone,-0.11761757394731996,0.59489840450806497,1.0
proline,0.43591481183072106,0.29785234991565795,0.54074570320097881
propionylcarnitine,1.7895753199327609,0.045820635185734364,0.41901328600481008
pseudouridine,0.41029128691729622,0.099313250343682338,0.99340460222843419
putrescine,2.4215855596854863,0.67808858619833901,0.63662038218884376
pyridoxate,-1.4896503156668637,0.2583107702836962,0.97537019351984766
pyroglutamine*,1.7003671913519405,0.030870915683791505,0.043605817496544234
pyrophosphate (PPi),0.055997287265697901,1.0,1.0
pyruvate,0.47204063454693485,0.32499489367553031,0.63093037496737925
quinate,-0.33076879352008787,0.2583107702836962,1.0
quinolinate,0.21781643255720509,0.2583107702836962,1.0
ribitol,0.07362639363832886,0.32499489367553031,1.0
riboflavin (Vitamin B2),0.15023772839979219,1.0,1.0
ribose,0.44849691080563747,0.67808858619833901,1.0
ribulose,0.96248190664819355,0.2583107702836962,0.51269111510878052
S-adenosylhomocysteine (SAH),0.5215932565931618,0.34059794164566359,1.0
saccharin,0.40770651766687588,0.75987275557129963,1.0
sarcosine (N-Methylglycine),1.2067122507746562,0.32499489367553031,0.50273078143563021
scyllo-inositol,0.26206962379162979,0.8613839537569018,1.0
serine,0.39373657381928145,0.5689018528666433,0.81238629175171062
sorbitol,0.097490744398556192,0.63617646391341898,1.0
spermidine,0.69982578901442416,0.51530561205383463,0.93625538860869817
spermine,1.965827660833132,0.22423017423388336,0.63093037496737925
sphinganine,2.9409269892996064,0.17309089559456675,0.59197841396073492
sphingosine,1.4468278600661286,0.58529525572573615,0.6159857266191765
squalene,1.4616033094909533,0.12108248553881519,0.54074570320097881
stachydrine,3.0287724452048388,0.11040556148406754,0.30418089583116131
stearate (18:0),0.2348215198974174,0.61492110810921574,1.0
stearoylcarnitine,2.504062201147784,0.18851856772322861,0.26958833463943199
succinate,0.048991800579530696,0.61492110810921574,1.0
succinylcarnitine,1.4882815512422014,0.24980374117803189,0.47798888958686264
taurine,-1.1144909295993344,0.013442970290448424,0.015221786958541775
taurochenodeoxycholate,-2.854517519430678,1.0,1.0
taurocholate,-3.4582650409146369,1.0,1.0
taurocholenate sulfate*,0.0,1.0,1.0
taurolithocholate 3-sulfate,-0.10344155907072532,0.75987275557129963,1.0
threitol,-2.3118039231844478,0.75361405118771729,0.81238629175171062
threonate,-2.2751853956670085,0.04326256689585823,0.77120496993596166
threonine,0.35639084912347219,0.6501857676277637,0.77865267243894298
thromboxane B2,1.5909426734294809,0.035813623520126688,0.70157108008741087
thymine,3.1571070292194667,0.031328186131529469,0.30434563565803552
thymol sulfate,-0.46300205873696226,0.59489840450806497,1.0
trans-4-hydroxyproline,0.78099374661240861,0.12968898444104751,0.38620579564714391
tricosanoate (23:0),2.0449753694647312,0.086060761683741729,0.15580696592384191
trizma acetate,0.13072531442579385,1.0,1.0
tryptophan,0.22357129304826934,0.67808858619833901,1.0
tryptophan betaine ,0.89182622113180332,0.51530561205383463,0.73233158095670681
tyrosine,0.28167950849085505,0.67808858619833901,1.0
undecanedioate,-0.28388831260540121,1.0,1.0
undecanoate (11:0),0.084396299021516574,0.58529525572573615,1.0
uracil,1.3422690848673797,0.086565376820653295,0.30418089583116131
urate,0.77148384269950654,0.15037572648556555,0.59197841396073492
urea,-0.14956523265071603,0.028875693079530921,1.0
uridine,-0.035690438656872894,0.94500530263045446,1.0
valerylcarnitine,1.142152205920751,0.046744595381281298,0.49935188044367579
valine,0.31602624371555049,0.51530561205383463,0.85405507866118124
vanillylmandelate (VMA),-0.55274270390818436,0.26117132304246909,0.66677407026975311
xanthine,1.3962282211863994,0.04326256689585823,0.18466644485440709
xanthosine,0.44864731068938352,0.79841521611199229,1.0
xylitol,1.1306597273776735,0.20614198318927232,0.66677407026975311
xylonate,-0.61550330242118945,0.18851856772322861,0.45979337926170544
xylulose,0.99516091324824929,0.54560007390019105,0.64842026210917847
