Metabolite Name,Log2 Fold Change,Mann-Whitney P Value FDR Adjusted,T-test P value FDR Adjusted
4-methyl-2-oxopentanoate,0.97974164554705234,3.3871033712162993e-05,5.8273053892769651e-05
4-octenedioate,0.3615965636899251,1.0,1.0
5-aminovalerate,0.0,1.0,1.0
5-methylthioadenosine (MTA),1.6617656837262094,8.9489818793440015e-05,0.026638334377026718
5-oxoproline,1.1043661574878485,4.2513311584237423e-08,2.304942055902908e-07
"5,6-dihydrouracil",2.7709711862875803,5.1711429603835681e-11,6.0408314697026989e-06
"5alpha-pregnan-3beta,20alpha-diol disulfate",-0.044449087608841628,0.75617512247354157,1.0
6-phosphogluconate,1.0889456265529394,2.4581748657315784e-09,3.4598546628734792e-06
7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),0.77782580267163959,1.7168765595268456e-06,0.001838930853000752
7-beta-hydroxycholesterol,0.53168910949546366,0.40259690989016039,0.24329859434236448
acetylcarnitine,1.1131449983612904,3.6535964631855391e-10,5.3361317562299921e-10
adenine,0.99640624379585951,8.409518618249608e-07,0.00036823328245626452
adenosine,0.90055795693968432,2.581612205750069e-07,0.0082280286918340641
adenosine 2'-monophosphate (2'-AMP),1.314751336732541,1.1522315715974706e-06,0.0014357854825607086
adenosine 3'-monophosphate (3'-AMP),3.049246791731234,1.0371942415651786e-09,6.7990011366113648e-05
adenosine 5'-monophosphate (AMP),1.303597595516359,2.2410268169832529e-06,0.00070795594921650869
adenosine 5'diphosphoribose,0.0,1.0,1.0
adrenate (22:4n6),2.1936038617111833,3.2587576231874922e-12,1.2739460155395934e-05
ADSGEGDFXAEGGGVR*,0.82770377157636421,0.1429235150635397,0.054542763260096425
alanine,0.96225097155711348,1.7561744242547143e-09,5.3361317562299921e-10
alanylhistidine,0.0,1.0,1.0
alanylleucine,0.71423519400269631,0.011616439142668029,0.63300963426003021
allo-threonine,0.71900280052867727,0.0023467634775446674,0.0040964151651994296
alpha-ketoglutarate,0.58603240514812605,0.079125718102334416,0.028804513153811176
alpha-tocopherol,1.0582502742011781,0.051255368024767371,0.056852942952818016
andro steroid monosulfate 1*,0.021598188781813216,0.2008820856647244,0.45891365771311621
andro steroid monosulfate 2*,0.083041789093671312,0.71862033603875741,0.74007014831159523
androsterone sulfate,-0.38905497742386508,0.93342918591013069,1.0
arachidonate (20:4n6),2.6048211114607946,5.7220834887413176e-13,1.0296198486891399e-06
arginine,0.59389457684116898,9.354344311546371e-05,0.00012744616239043817
ascorbate (Vitamin C),4.7757371955654291,6.1973506579724752e-09,0.0030066935064833136
asparagine,0.5521786763393568,0.0019121646732658318,0.0062239718528480266
aspartate,2.3835421240203165,1.0790892378304487e-13,2.1627388757039165e-11
aspartylphenylalanine,1.7553783833692382,1.1522315715974706e-06,0.050224105349378129
behenate (22:0),0.67238515133452659,0.051215872022123292,0.068381621592383909
beta-alanine,2.0572614952337611,1.5920708075868151e-09,0.00037813085920814166
beta-tocopherol,0.33066867175949438,0.71340012198620839,0.8071577890918521
betaine,1.3603100852459977,3.716015857344584e-11,1.2773571023767341e-09
"bilirubin (E,E)*",0.1510066543994579,0.10661035352225369,0.32809056393756741
butyrylcarnitine,2.136097533099544,1.1925736797362616e-11,1.1906767615921064e-08
C-glycosyltryptophan*,2.4740879714553152,1.7858831463235199e-14,3.9962317304161246e-10
caproate (6:0),-0.10502501988892096,0.93006874142720253,1.0
carnitine,1.4816542662858356,3.8262098501914226e-10,2.3906756331615269e-09
catechol sulfate,0.099839953918631194,0.35621870716243298,1.0
cholesterol,0.87154576508374426,2.9305303431532945e-09,0.00015483792718957139
choline,0.63014711914240018,1.5257122803625283e-08,2.1928355668552952e-07
choline phosphate,1.7690013567508871,3.5425399887320384e-10,1.0382839602148284e-06
cis-vaccenate (18:1n7),2.0703972749370396,1.2485386261000863e-07,1.30339353898024e-05
citrate,0.46759696039458598,0.00030660683539447567,0.69246050008943705
citrulline,0.41729943894164506,0.0013652828249968304,0.021904331187639518
"conjugated linoleate (18:2n7; 9Z,11E)",1.1275256275608607,0.087837290765492751,0.020231026150664112
cortisol,0.11124901613643436,0.39984110686428226,0.54067818269106205
creatine,0.54426908787986261,0.0010281174020266744,0.00060663596841983337
creatinine,0.12190550815666713,0.4056857523222977,0.74241461808930331
cystathionine,3.8280944398458479,2.8906346735190398e-12,0.0019370249010860555
cysteine,2.6355618280899353,2.8545565175973134e-11,0.00015483792718957139
cysteine-glutathione disulfide,1.9364690677584224,0.013293749029245834,6.4018322127528356e-05
cystine,2.2691117558287304,5.0079511420014828e-08,0.00014052306486469021
cytidine,0.77244045969083608,0.00071521864237284762,0.034967704040978341
cytidine 5'-diphosphocholine,4.2674701950942833,2.7879206686786685e-12,0.0013745604377483011
cytidine 5'-monophosphate (5'-CMP),1.468142498997673,1.7481024285638618e-08,0.0015153738202246651
dehydroisoandrosterone sulfate (DHEA-S),0.14616152045757572,0.61422773299463607,1.0
deoxycarnitine,2.3753434165046721,3.7961770415692201e-12,0.0014758629066201994
desmethylnaproxen sulfate*,0.0,1.0,1.0
dihomo-linoleate (20:2n6),2.7321722720398096,4.7485099521611494e-13,1.0822634441623297e-05
dihomo-linolenate (20:3n3 or n6),2.8749962355473366,9.9946895666076072e-14,1.2955571957894787e-06
dimethylarginine (SDMA + ADMA),2.1790033984535082,1.9815666164804651e-14,1.5805839442279946e-13
docosadienoate (22:2n6),2.869256950544782,3.3219636426620641e-13,0.00010674049497003704
docosahexaenoate (DHA; 22:6n3),1.9295160412977561,2.5806092751476932e-11,6.1751163193249022e-08
docosapentaenoate (n3 DPA; 22:5n3),2.4409163423832596,2.1108599614338673e-12,1.7553211115011483e-06
docosatrienoate (22:3n3),2.7168218401848305,2.6979236809228503e-07,0.0072131315265536178
eicosapentaenoate (EPA; 20:5n3),1.9634204989988158,9.1378230164853482e-12,1.3586412609573249e-05
eicosenoate (20:1n9 or 11),2.5320313424946987,3.5540460739380471e-11,0.00011518996383787591
epiandrosterone sulfate,-1.2292182040823703,0.95819091584091332,0.76574473797187981
erythronate*,2.7651433386084747,1.2053706456400441e-09,4.0786320480894759e-06
ethanolamine,2.056696882466722,7.7161481707675519e-11,5.7781999684383428e-06
flavin adenine dinucleotide (FAD),0.26564836048254326,5.0266871402009086e-05,0.0019185648556105158
fluoxitine,0.0039928031714628167,0.39360606814626065,0.75248300315072003
folate,0.0,1.0,1.0
fructose,2.0988406189079472,3.0853756964900729e-07,0.0029744870314246598
fructose-6-phosphate,3.5259500750155013,2.8723623743576674e-12,5.7151742961175119e-07
fucose,1.9938630588864901,5.1310327141700081e-11,6.139223194999385e-06
fumarate,1.5846803396944626,7.904499171693472e-09,1.2955571957894787e-06
galactose,0.428997369687944,0.090823169291693165,0.17251200819348755
gamma-aminobutyrate (GABA),1.2485803063529037,5.6398402956539275e-08,3.6467729725299895e-05
gamma-glutamylalanine,0.83138753463387061,0.0037900158457096836,0.014270430525874688
gamma-glutamylglutamate,1.6853297402691723,3.6709068722870445e-07,0.00025385137899988397
gamma-glutamylglutamine,0.27110308206642719,1.0,0.54688300471175255
gamma-glutamylisoleucine*,0.43905919113774305,0.00051225354428708616,0.0033134198731611113
gamma-glutamylleucine,1.2420482275178446,6.1534521581770832e-11,1.4801680137595945e-07
gamma-glutamylmethionine*,0.25639038863746094,0.49435286954863267,0.32354459351196829
gamma-glutamyltyrosine,0.85330505949896229,7.2438117360093205e-08,1.7721281165177538e-07
gamma-tocopherol,0.38181184342769098,0.63793839558171528,0.63738886417235041
gluconate,0.82874321496526715,2.5467686382469086e-05,0.71558926682976098
glucose,0.29859731825745861,0.010011825669164464,0.61221192176440553
glucose-6-phosphate (G6P),3.3172329840483705,8.6753796448501669e-12,9.7280306522318585e-08
glucuronate,0.98627368236859692,2.3056293457892519e-05,6.4333976665020853e-05
glutamate,2.744831814397152,7.5078433943850949e-14,8.7037437753447707e-10
glutamine,-0.14156131412149375,0.072353057431865445,0.10264186419014941
"glutathione, oxidized (GSSG)",1.7394294972886089,0.22658239479902037,0.017870718780713966
"glutathione, reduced (GSH)",2.6495571830186466,3.6728803231055871e-05,0.11144753788638243
glycerate,0.84545608866727295,1.4938774257392434e-05,0.00062202852676483612
glycerol,1.7669502576735023,2.3147366063822609e-08,2.8447625539642797e-05
glycerol 2-phosphate,2.071309718836079,5.7964350321889554e-06,0.00090106328025434362
glycerol 3-phosphate (G3P),1.7360042176153783,5.7964350321889554e-06,0.0037200333875462622
glycerophosphorylcholine (GPC),0.61032274775606266,0.18002388250356452,0.049809225225942118
glycine,1.7965072089280969,4.7485099521611494e-13,2.1627388757039165e-11
glycochenodeoxycholate,0.079300790184662046,0.85871803496937893,1.0
glycocholate,-0.29019508399811544,0.11607121033447264,1.0
glycodeoxycholate,0.044464884753892576,0.19475050825400761,1.0
glycolithocholate sulfate*,-0.24836837923694938,0.82497405122023826,0.78748826690058782
glycylglycine,1.2971744117300712,4.6502170164375859e-07,1.9208117736600423e-05
glycylleucine,1.2945381003573637,3.0500713238623821e-06,0.20781892940371813
glycylproline,1.9277149238660551,1.2434250989067566e-13,9.1921483238328032e-05
glycylvaline,0.7920780594655159,1.2775807399917959e-06,9.1113706545894294e-05
guanine,2.6588351850350436,7.6529613096893491e-14,8.0939341185787901e-10
guanosine,1.4580400191307541,4.7485099521611494e-13,7.6131776467970074e-09
heme*,0.65833234541569652,0.082719342139665253,0.64356864753391085
hexanoylcarnitine,1.6379554740205033,6.4753850416748312e-10,1.66147580471584e-07
hippurate,0.57369904509734027,0.01100354720443446,0.030044112927194892
histamine,0.78034994730198648,0.0034006378118147614,0.0013745604377483011
histidine,0.18977523191992962,0.080143957530871779,0.24660697519389729
homocarnosine,0.0,1.0,1.0
homocysteine,1.1359252232946679,0.00034571772550374632,0.0019563374204636338
hydroxyisovaleroyl carnitine,1.6870103478770186,4.5251488955661881e-09,0.0019829114640919601
hypoxanthine,1.7261151415702565,8.9903058603215285e-13,2.1627388757039165e-11
ibuprofen,0.0,1.0,1.0
inosine,0.94895712980964841,5.1146737446975104e-07,2.5941884923562926e-05
inositol 1-phosphate (I1P),3.1273770837829384,4.208134395689312e-10,7.7156541266189324e-06
"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate",1.226555118894747,3.6053915817611977e-06,0.082351145998043107
"Isobar: ribulose 5-phosphate, xylulose 5-phosphate",2.6864202104400206,1.7747533836653306e-09,1.9358086355982481e-05
isobutyrylcarnitine,0.6467092906180153,0.048026103940597205,0.0085027524830741229
isoleucine,0.61579413347056666,4.5397009701795844e-06,1.30339353898024e-05
isovalerylcarnitine,1.8126285332597039,0.014888081458099162,0.017146961551623183
kynurenine,2.6399647734991518,5.7220834887413176e-13,9.7914871994961716e-06
lactate,2.0679225356463729,7.6529613096893491e-14,2.161968992860483e-10
laurate (12:0),0.2194553140803705,0.0021264191558641528,0.18017747660214326
laurylcarnitine,0.62310618289639441,0.038058295253293101,0.51666648644067714
leucine,1.0783361836193075,1.4165900991780592e-11,5.1973997701870385e-11
lidocaine,-0.20569687397356365,0.67159311795737886,0.30623837027890172
linoleate (18:2n6),1.2672165487780465,2.7710644601269125e-08,5.5694775173112849e-06
linolenate [alpha or gamma; (18:3n3 or 6)],1.6628631055953425,2.315836243126387e-07,1.3586412609573249e-05
lysine,0.86407166333219632,6.045088634515204e-10,2.3906756331615269e-09
malate,2.3980290200865775,4.7485099521611494e-13,4.7826570362772788e-10
malonate (propanedioate),0.50562791778815486,0.015902785272766735,0.0071796878152017279
maltopentaose,0.013395104392875768,0.061577359453964017,0.3174590944419618
maltose,2.391824631384952,8.6904909937406402e-07,0.00014904459023315687
maltotetraose,2.2721792674008405,5.3605450840674584e-07,4.3201000255038431e-05
maltotriose,2.3875987782493242,1.1440002294706245e-06,0.00010642189816885562
mannitol,1.3128665049070019,0.00060202715697501262,0.014559351555062831
mannose,1.2066280391953512,2.367443944737561e-08,2.4042008713189517e-05
mannose-6-phosphate,3.1880086007712998,1.1540086802344843e-10,5.952885285131577e-05
margarate (17:0),1.3276804364288897,1.1378676551478312e-08,4.6927074689626508e-06
methionine,0.77850305952914878,1.6886937762088054e-07,1.5250071507336446e-07
methionine sulfoxide,-0.54724476993959192,0.0001758572055083459,0.00011011843440244447
methyl-4-hydroxybenzoate,-0.19851810304512174,0.098601290983778497,0.24513675285973693
methylphosphate,0.97327615427626957,6.6730589080975978e-06,4.6360931315576792e-05
metoprolol,0.11637194765035008,0.49442188864046738,0.71203318158331352
metoprolol acid metabolite*,0.078730362507665616,0.39423270990685216,1.0
myo-inositol,0.9989693824934468,1.2157525810657674e-09,1.4350724655741037e-08
myristate (14:0),0.97233420263764758,1.1339434530424899e-07,0.00041697225208672611
myristoleate (14:1n5),1.2203390241579213,7.8151864877448662e-10,0.00012535003431078358
N-acetyl-aspartyl-glutamate (NAAG),2.3270600977960663,8.3900201444327268e-10,0.00058214550198375356
N-acetylalanine,1.6016082463726449,8.8410598753590778e-12,1.0525973180285516e-07
N-acetylaspartate (NAA),5.6517402979304441,7.5078433943850949e-14,0.0012959979986080688
N-acetylglucosamine,1.7755913642860326,1.8168593358250682e-06,0.0013514637494831895
N-acetylglucosamine 6-phosphate,1.6108304624067677,1.4165900991780592e-11,2.5652603833924998e-05
N-acetylisoleucine,-0.01198498914223629,0.93611455260347143,1.0
N-acetylmannosamine,1.8397135712456285,1.1260591538460257e-07,0.0015109392336315932
N-acetylmethionine,2.2035228644935598,4.7485099521611494e-13,1.7168877446857458e-06
N-acetylneuraminate,1.6294399513164219,1.3275420611828452e-10,0.024845774528560308
N-acetylornithine,0.79320599612464049,0.00029363257717268199,0.00015711588672974629
N-acetylserine,1.6364886911982046,1.325261019861755e-10,4.2102700459881163e-09
N-acetylthreonine,1.3434526329483227,2.8545565175973134e-11,3.9197778227009303e-10
N-acetyltryptophan,0.35628370196912362,0.74210906554793188,1.0
N-ethylglycinexylidide*,0.31237757333038008,0.073150562634267877,1.0
N-formylmethionine,0.16115527746121192,0.003774739382065496,0.013447127147616079
N1-methyladenosine,2.1348060190548277,1.0387287111313662e-13,6.9583429469411514e-08
N1-methylguanosine,1.7512953144570229,1.7248442039511267e-10,1.219641750123566e-05
"N2,N2-dimethylguanosine",0.11648909922233559,0.49957469975290486,1.0
N6-acetyllysine,1.7766962158563253,5.1358088605495124e-13,1.7884692102532241e-10
naproxen,0.094837176099443032,1.0,0.94704431055548632
nicotinamide,1.7941224736128902,3.2140265480800265e-11,1.4006077482654208e-09
nicotinamide adenine dinucleotide (NAD+),0.59966092121685577,0.00010059396089277726,0.19709834552464112
nicotinate,0.0,1.0,1.0
octanoylcarnitine,0.51058878862258783,0.030719285939783406,0.043308867009738253
oleate (18:1n9),2.2543720909279741,4.5251488955661881e-09,2.3462204043024183e-05
oleoylcarnitine,2.166408359836133,5.0079511420014828e-08,0.0060731213428038763
ophthalmate,1.5184752054997597,0.017545049536526889,0.00067487043876883891
ornithine,0.94122051498149428,1.1083438904071762e-07,0.00087233687412572051
p-acetamidophenylglucuronide,0.081604415778551653,0.45456591213501296,1.0
p-cresol sulfate,0.83907540078936405,0.0018804073509334186,0.016438611529763125
palmitate (16:0),1.1211942528251566,4.5951201593981643e-10,1.165252887376067e-08
palmitoleate (16:1n7),1.4487972420702151,8.6145803476291341e-09,1.4967652893455422e-06
palmitoylcarnitine,2.5457295111470875,9.5649545215635236e-09,0.0018960444649980892
pantothenate,1.927393700383141,1.475079464186271e-12,5.9236308355089996e-09
phenol red,0.34410060976943518,0.20833260808774384,0.3499249646139887
phenol sulfate,0.73377190012947047,7.3418649522778628e-05,0.011864297568164138
phenylacetylglutamine,0.79257306390394056,0.00010843899576993414,0.0017604934527012792
phenylacetylglycine,0.3288285080473613,0.14304864047826724,0.7929420919215221
phenylalanine,0.70740825315235945,2.4171534203948355e-07,2.0812464291056409e-07
phenyllactate (PLA),0.42336590370560068,0.03462197243482136,0.10127741677800442
phenylpyruvate,0.15920327484521773,0.010912254307027242,0.026870371364772272
phosphate,1.8687796003320278,1.4528948813700762e-12,1.7884692102532241e-10
phosphoenolpyruvate (PEP),1.8275274661336061,4.2923383085539391e-07,1.3586412609573249e-05
phosphoethanolamine,4.0093162151924897,1.0387287111313662e-13,4.7849180331279441e-08
phytosphingosine,2.4558418555118982,4.3173702314537711e-05,0.061158228018557886
pipecolate,1.3197245424468529,4.487327085959602e-06,0.0029788231367282605
pregn steroid monosulfate*,-0.20789665911102848,0.70949753358154855,0.54791364004056975
pregnen-diol disulfate*,-0.018970283880477973,0.87365025120131723,1.0
proline,1.7599724817396512,4.2820453605664269e-14,1.0288030550011149e-13
propionylcarnitine,1.1643458780928655,1.0560443469600932e-05,0.00036085253610372846
pseudouridine,1.2750487972454556,8.6068752836136626e-12,2.88512834683916e-08
putrescine,3.4626726859569521,1.7717880620361396e-11,0.01610685383710465
pyridoxate,0.0109921979207656,0.10919378696882659,0.29577235470650787
pyridoxine (Vitamin B6),0.0043528380281215367,0.91664032783470484,1.0
pyroglutamine*,0.68022796231443838,7.855055391853207e-06,0.006872286082343128
pyroglutamylvaline,-0.0036990164458612571,0.37730678297449144,0.72609568848342743
pyrophosphate (PPi),1.3039799510541454,1.3779902782535922e-05,0.013208647152822316
pyruvate,0.28277065108873534,0.52862886945440113,0.79642140486723367
quinolinate,0.91184248124933875,0.00025142565158409847,0.030119156281893055
ribitol,1.4594422302480552,2.2696977907843659e-05,0.00060663596841983337
riboflavin (Vitamin B2),1.6321276073404289,8.952996808801097e-08,1.3433143199829934e-07
ribose,1.8489491681606991,1.7747533836653306e-09,0.00050903677608279995
ribulose,1.7791848016622887,7.7508774003864905e-07,0.00021883314312937636
S-adenosylhomocysteine (SAH),2.1854659226067241,1.2157525810657674e-09,2.5652603833924998e-05
S-adenosylmethionine (SAM),2.1749274081590859,3.3269972498118561e-07,0.00086119296388497985
salicylate,0.095880444440968007,0.2008820856647244,0.45891365771311621
sarcosine (N-Methylglycine),2.6912292275707066,1.8684571853376826e-06,0.00072245197986320971
scyllo-inositol,1.3331366263548918,1.5982317520552382e-06,0.0004056280039492475
sebacate (decanedioate),0.0,1.0,1.0
sedoheptulose-7-phosphate,1.3851299131588048,9.078432486200375e-08,0.00036340732704815901
serine,1.3999942024971852,2.5529647910527442e-11,5.3816283824764702e-12
sorbitol,1.9008587679846605,2.81824293508646e-05,0.00095649622152950713
spermidine,0.80837420257803316,7.1556740559417328e-05,0.0013992265196917297
spermine,0.67548418276808742,0.69327802133839667,0.64356864753391085
sphinganine,3.3296513762028113,1.7747533836653306e-09,0.00036101450439858447
sphingosine,4.2155737082535891,2.3419869801758244e-10,0.0072753512106008339
squalene,0.34267579474950743,0.57168333168704555,0.50458416255376903
stachydrine,1.1802938568848005,0.0029568615335626028,0.0073691585087301932
stearate (18:0),1.0923071917109128,2.4581748657315784e-09,1.61055139197991e-07
stearidonate (18:4n3),1.7421569616137742,7.9969440737447467e-06,0.045173668937123719
stearoyl sphingomyelin,0.73367608337084644,0.00014787717406501745,0.0022391855246857708
stearoylcarnitine,3.9840292396274353,4.7011813488707092e-10,0.019987149723092072
suberylglycine,0.0,1.0,1.0
succinate,0.81180755283677952,4.6003946679069384e-05,0.00094379738332689997
succinylcarnitine,2.2899490461271883,1.9493109593027285e-07,0.078199403855526484
taurine,2.148093811908653,4.7485099521611494e-13,1.150714854380789e-09
taurochenodeoxycholate,0.058918651032889791,0.28479815254692842,1.0
taurocholate,-0.0080322046312630482,0.61294134284947188,0.90126272298999821
taurolithocholate 3-sulfate,0.0,1.0,1.0
threonate,1.1567237255824869,1.9405622130794843e-05,0.00033726563054656614
threonine,1.0233245718914254,9.6006973070980953e-09,7.7237355300718305e-09
thymine,1.2203023648013309,1.0949813479793838e-06,0.016442357956357439
thymol sulfate,-0.032497479743090724,0.71862033603875741,1.0
trans-4-hydroxyproline,2.3868429973169385,4.0377171486607713e-11,2.0541946456410995e-09
tryptophan,1.1468634895256227,5.9246470485191467e-11,1.442448491306891e-09
tryptophan betaine,2.0444718707932532,3.065762671424818e-08,9.5806465745396226e-05
tyrosine,0.68336937122796448,4.8443634354717077e-07,1.2955571957894787e-06
UDP-glucuronate,0.57057668728294109,0.00047293954571203954,0.044293298531938682
uracil,3.9784198055357614,7.5078433943850949e-14,1.3586412609573249e-05
urate,0.80563574907918667,4.4714069945758759e-07,4.8709652311672381e-05
urea,1.3747222301755302,2.367443944737561e-08,3.7421489372321197e-06
uridine,1.134373758407395,4.7485099521611494e-13,5.3816283824764702e-12
ursodeoxycholate,0.0032615151235580466,1.0,1.0
valerylcarnitine,0.70584063259224539,0.0027062902337347873,0.0062663311303169968
valine,0.89812389442609897,2.0838612795081549e-09,7.3127216981852789e-10
xanthine,0.6177678739349427,0.0027436341196098346,0.0034332861297347267
xanthosine,1.7125674912324751,8.8738616832563634e-09,6.139223194999385e-06
xylitol,1.4056298871688144,0.00035095699700775097,0.01954134750176691
xylulose,0.60921706411596732,0.036588142966327085,0.076054099063843583
