Metabolite Name,Log2 Fold Change,Mann-Whitney P Value FDR Adjusted,T-test P value FDR Adjusted
2'-deoxyinosine,-2.1789908098806561,0.0027264777079080045,0.021054439149825587
2-aminoadipate,0.2464334146123712,0.15890575855142208,1.0
2-aminobutyrate,-0.37287635703325661,0.58659182283991296,0.52905100693054308
2-arachidonoyl glycerol,-2.1602748314085929,0.014419154553786106,0.043689866837603973
2-arachidonoylglycerophosphocholine*,-3.1304757302104318,0.0026571525667735221,0.002325791897209576
2-arachidonoylglycerophosphoethanolamine*,-2.5796746693613937,0.0026571525667735221,0.0029353361918899338
2-docosahexaenoylglycerophosphoethanolamine*,-3.1735574709422343,0.0049932020682216666,0.0088820613678977939
2-docosapentaenoylglycerophosphoethanolamine*,-0.80376612657293878,0.14534587874101093,0.3284316463743282
2-eicosapentaenoylglycerophosphoethanolamine*,-2.1629833920234653,0.0078070203133031252,0.0097393121234894253
2-eicosatrienoylglycerophosphocholine*,-2.3629063327461859,0.013974243124838739,0.045687590710466498
2-hydroxyacetaminophen sulfate*,0.0,1.0,1.0
2-hydroxybutyrate (AHB),0.34260166315211238,0.69292368793401593,1.0
2-hydroxyglutarate,0.41786909006200634,0.15890575855142208,1.0
2-hydroxypalmitate,-0.65285148996090614,0.15890575855142208,0.3226126750577118
2-hydroxystearate,-1.0313236058345472,0.061815804378616987,0.12935785632246716
2-linoleoylglycerol (2-monolinolein),-2.8971316291461897,0.019735603685797819,0.22725596745882926
2-linoleoylglycerophosphocholine*,-4.1753249891849027,0.0026571525667735221,0.013829921164278152
2-linoleoylglycerophosphoethanolamine*,-2.2256228068456974,0.0027264777079080045,0.0042484940646248083
2-methoxyacetaminophen sulfate*,0.0,1.0,1.0
2-methylbutyrylcarnitine (C5),-2.1666173308129326,0.0075227929490066514,0.054716358084306978
2-oleoylglycerol (2-monoolein),-1.7524192465727186,0.71665108076305517,1.0
2-oleoylglycerophosphocholine*,-3.2015490939883993,0.0026571525667735221,0.002325791897209576
2-oleoylglycerophosphoethanolamine*,-5.2454441570977783,0.0026571525667735221,0.0073806706810881119
2-oleoylglycerophosphoserine*,-2.0202947622178478,1.0,1.0
2-palmitoleoylglycerophosphocholine*,-1.4297173945839541,1.0,1.0
2-palmitoylglycerol (2-monopalmitin),-2.0813472881388959,0.0027264777079080045,0.026276182030940058
2-palmitoylglycerophosphocholine*,-3.2129748224499934,0.0026571525667735221,0.088081362354779202
2-palmitoylglycerophosphoethanolamine*,-7.3274625547634429,0.0026571525667735221,0.052469077754993779
2-phosphoglycerate,0.049028335927364802,0.9854881135565875,1.0
2-stearoylglycerophosphocholine*,-2.6719471533556201,0.28773879698714022,0.40329311998293166
2-stearoylglycerophosphoethanolamine*,-5.1272415395700026,0.037145165937217971,0.13130783247673297
3'-dephosphocoenzyme A,-2.0399664073176447,0.030357273372756125,0.075989635125167626
3-(4-hydroxyphenyl)lactate,0.85924838097737166,0.21102876930387304,0.22725596745882926
3-(cystein-S-yl)acetaminophen*,0.0,1.0,1.0
3-aminoisobutyrate,-3.7870732858756089,0.0027264777079080045,0.10802827038192586
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),0.61567447198856207,0.74162230929866346,1.0
3-dehydrocarnitine*,0.58842329472678023,1.0,0.84924682064766832
3-hydroxybutyrate (BHBA),0.062216162380382162,0.8018741176695332,1.0
3-hydroxyhippurate,-2.1828792114298921,0.40433760360419813,0.70605442435734422
3-indoxyl sulfate,0.91379073483467621,0.085238151763625272,0.73241409532567925
3-methoxytyrosine,0.78700627666580159,0.74162230929866346,0.88634806722985038
3-methyl-2-oxovalerate,0.80177700415532205,0.3461052805552709,0.54653793415989249
3-methylglutarylcarnitine (C6),-5.0938794940135113,0.0026571525667735221,0.23017731266298624
3-phosphoglycerate,-0.24878042215355198,0.74162230929866346,1.0
4-acetamidobutanoate,-1.203708660435542,0.033669907392276252,0.042392867204006847
4-acetamidophenol,0.0,1.0,1.0
4-acetaminophen sulfate,0.0,1.0,1.0
"4-androsten-3beta,17beta-diol disulfate 1*",0.20452670071055909,0.63495904904678002,1.0
4-guanidinobutanoate,-1.4266594189203681,0.011008825620896671,0.038521705861819154
4-hydroxybutyrate (GHB),-1.4865513849018939,0.48084499256384866,0.78709601544394847
4-hydroxyglutamate,-2.0417686499516305,1.0,1.0
4-hydroxyhippurate,-3.5174339754396424,0.0049932020682216666,0.23695993233712384
4-hydroxyphenylacetate,-1.3816490548074891,1.0,1.0
4-methyl-2-oxopentanoate,0.71861628428731406,1.0,0.84103099432779982
4-methylcatechol sulfate,0.34398420188540374,0.078201660065884929,1.0
"5,6-dihydrouracil",0.48793804632629123,0.36628581042033614,1.0
5-aminovalerate,-0.14269868615496051,1.0,1.0
5-methyltetrahydrofolate (5MeTHF),-1.9631408225893465,0.031139643010637087,0.10392056912069104
5-methylthioadenosine (MTA),-0.23754258008365672,0.69292368793401593,1.0
5-oxoproline,-0.0014989040734173153,1.0,1.0
6-keto prostaglandin F1alpha,-2.8129209754165942,0.044134800199284605,0.22896596378587494
6-phosphogluconate,5.6555638493405258,1.0,1.0
7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),1.1036400718836512,0.06796371319306832,0.14221358626590896
7-alpha-hydroxycholesterol,-3.1758417358087447,0.078201660065884929,0.17428180348064318
7-beta-hydroxycholesterol,-2.5427179405431364,0.0075227929490066514,0.002325791897209576
Ac-Ser-Asp-Lys-Pro-OH,-1.6228366663822762,0.0030327880717475842,0.033598981663885516
acetylcarnitine,1.2363404493863521,0.046262827230087109,0.085755227086164634
acetylcholine,2.0663162009043519,0.45172668912245606,0.74239923969441857
acisoga,-0.15975936186701037,0.9015903734529529,1.0
adenine,-0.54214701968116152,0.21456041089711561,0.63683673683231312
adenosine,1.8116382907122344,0.013974243124838739,0.074143448695232886
adenosine 2'-monophosphate (2'-AMP),-2.2930039415955865,0.0041375197322189765,0.0032070970600075461
adenosine 3'-monophosphate (3'-AMP),-2.7323855036686209,0.0032949328639488244,0.019491377091161888
adenosine 5'-monophosphate (AMP),2.1800255914112823,0.016741083452740467,0.005998320901804838
adenosine 5'-triphosphate (ATP),2.9105216798842726,0.22136222048810908,0.26455389057080597
adenosine 5'diphosphoribose,2.114465766588923,0.016741083452740467,0.014942171404180374
adenylosuccinate,-1.8513690040174497,0.042496948321891416,0.084547351707378107
adipate,-2.4398022424329642,0.050776067039210622,0.22625246165058752
adrenate (22:4n6),-2.2942986193506445,0.0030327880717475842,0.012559559358306466
alanine,-1.4091688439413554,0.0026571525667735221,0.001326229526561061
alanylglycine,-1.452644600136235,0.0061700857619961689,0.0060557086368888098
alanylisoleucine,-0.60265440552289107,0.31400971173721237,0.66053998626179722
alanylleucine,-1.1929243723079741,0.9015903734529529,1.0
alanylphenylalanine,-0.92016492415616591,0.95561239447984203,1.0
alanylvaline,-1.7090071407441507,0.019735603685797819,0.27150455334699841
allantoin,-1.2506562735551696,0.095825179067015459,0.22597108575359659
alpha-hydroxyisovalerate,0.12430016465520223,0.69292368793401593,1.0
alpha-tocopherol,-3.4114839431425734,0.0030327880717475842,0.31478386593907925
androsterone sulfate,-0.28378267129395313,0.9015903734529529,1.0
anserine,-0.43652602229629833,0.62226316316247465,1.0
arabitol,-0.21373148609171758,0.63495904904678002,1.0
arabonate,0.014653695547608522,1.0,1.0
arachidate (20:0),-2.0338229045147576,0.0026571525667735221,0.042618372960682056
arachidonate (20:4n6),-3.0441179790492767,0.0026571525667735221,0.0040188937995525118
arginine,-1.0104029591688404,0.026071686974543262,0.035415473822728444
arginylisoleucine,-1.3309874341748287,0.014932840668304968,0.0073387172323913005
arginylleucine,-0.75087443965684553,0.34916463732385905,1.0
arginylphenylalanine,-1.5607815808878138,0.42522663808501876,0.5888129774910934
ascorbate (Vitamin C),1.1520030934450503,0.10007835460138734,0.16419563155556716
asparagine,-1.9863580146482245,0.0041375197322189765,0.039696763399361547
asparagylisoleucine,-1.0575772755768149,0.69292368793401593,1.0
asparagylleucine,-1.679347309681533,0.39066632156592163,1.0
aspartate,-1.77988851991479,0.0049932020682216666,0.0060198990340202376
aspartate-glutamate,-2.8019272578589649,0.0030327880717475842,0.0024903093132232321
aspartylleucine,-2.1784091988150887,0.0092355539700681097,0.2247620275833152
aspartylphenylalanine,-1.8956778834087453,0.016741083452740467,0.14810495021428252
aspartyltryptophan,-2.1032918910239773,0.0035006558145641415,0.005998320901804838
aspartylvaline,-1.6547678597558098,0.0041375197322189765,0.0017340855588090698
atenolol,-0.20163386116965074,1.0,1.0
azelate (nonanedioate),0.50187554605743767,1.0,1.0
beta-alanine,-2.1654876429548495,0.11831635330134228,0.36519341286539053
beta-tocopherol,-3.1864761777061594,0.09353386430153722,0.20132913963784835
betaine,-1.1181733816327635,0.07282730557908762,0.089639232251016512
"bilirubin (Z,Z)",1.854019814884966,0.32891352830581821,0.31366208359927772
butyrylcarnitine,0.3857258901450672,0.31400971173721237,1.0
C-glycosyltryptophan*,-0.25426700134395375,0.39066632156592163,0.75244890596663017
caffeine,0.38789135726572077,0.9296398097873716,1.0
caprate (10:0),-0.50729160463695933,0.06718823539091065,0.11780281119838379
caproate (6:0),-0.58971081561931959,0.21456041089711561,0.22625246165058752
caprylate (8:0),0.49626751831051291,0.31301763148778367,0.69632252493278501
carboxyibuprofen,0.0,1.0,1.0
carnitine,-0.59221831672395564,0.019735603685797819,0.075989635125167626
catechol sulfate,0.75993611681584505,0.435673279339099,1.0
celecoxib,-0.035228488310981437,1.0,1.0
cholate,0.43358714794672804,0.76658300970007531,0.63683673683231312
cholesterol,-3.2843929882923129,0.0026571525667735221,0.00010677534613226222
choline phosphate,0.67626966247865239,0.10007835460138734,0.14209443777441513
cis-aconitate,0.14389348782580935,0.33430932666159108,1.0
cis-vaccenate (18:1n7),-3.1967787015453015,0.0026571525667735221,0.0060557086368888098
citrate,1.7767047092174197,0.016741083452740467,0.16054424212257612
citrulline,0.9097680589417142,0.018483126679843902,0.021218900523171252
creatine,0.85521199923505942,0.77328426654926274,0.4104016328584264
creatinine,-0.87318174881320965,0.061815804378616987,0.097195500541548865
cysteine,-0.69909668759756372,0.13863142092924119,1.0
cysteine-glutathione disulfide,3.0637187605775491,0.0035006558145641415,0.011569776666820807
cysteinylglycine,-1.1077449896900737,0.073838716264644708,1.0
cystine,-0.89997816130854891,0.84886968339375868,1.0
cytidine,-2.7097996126349297,0.0061700857619961689,0.032952634802404734
cytidine 5'-diphosphocholine,0.83110619814997044,0.39066632156592163,0.60823995224528682
cytidine 5'-monophosphate (5'-CMP),-0.30925126079906484,0.63495904904678002,0.88402551702773835
cytidine 5'-monophospho-N-acetylneuraminic acid,0.0,1.0,1.0
cytidine-3'-monophosphate (3'-CMP),-1.4358976873974481,0.035110422334491208,0.08468531647504933
decanoylcarnitine,2.0194729559735873,0.0030327880717475842,0.032952634802404734
dehydroascorbate,0.44633362976838248,1.0,1.0
dehydroisoandrosterone sulfate (DHEA-S),-0.35840404980515517,0.30210966427030117,1.0
deoxycarnitine,0.50320676186833113,0.13863142092924119,0.6272943280041483
dihomo-linoleate (20:2n6),-3.2082314197285182,0.0027264777079080045,0.27225262795519861
dihomo-linolenate (20:3n3 or n6),-3.1646692759908168,0.0030327880717475842,0.012150557913450386
dimethylarginine (SDMA + ADMA),-2.4927141497965288,0.028970897629402453,0.075989635125167626
dimethylglycine,-0.75668173980900422,0.24382138687414506,0.34118250195804328
docosadienoate (22:2n6),-3.1246877568703275,0.0030327880717475842,0.35318426383391566
docosahexaenoate (DHA; 22:6n3),-3.8206044734169118,0.0026571525667735221,0.0095330010370648453
docosapentaenoate (n3 DPA; 22:5n3),-3.2087442503328405,0.0026571525667735221,0.012483131389588334
docosapentaenoate (n6 DPA; 22:5n6),-2.6235993493281251,0.0035006558145641415,0.012836039842708393
docosatrienoate (22:3n3),-2.2413929798818182,0.010667939480934472,0.3697809596306863
DSGEGDFXAEGGGVR*,0.0,1.0,1.0
eicosapentaenoate (EPA; 20:5n3),-3.7992286289952988,0.0030327880717475842,0.034231172693295439
eicosenoate (20:1n9 or 11),-3.5516969538596292,0.0030327880717475842,0.40563976078438074
ergothioneine,-0.15753222361779023,0.61273185333575764,1.0
erucate (22:1n9),-3.7349190859308723,0.0049932020682216666,0.52815716843281091
erythritol,1.991524352149024,0.18606173547720206,0.21213957654991403
erythronate*,-0.57089787074621501,0.15890575855142208,0.26455389057080597
erythrose-4-phosphate,0.0,1.0,1.0
erythrulose,1.6827800182179942,1.0,0.69538076858529552
ethanolamine,-1.413810001618631,0.0075227929490066514,0.065006804776178012
flavin adenine dinucleotide (FAD),-2.5550299946443258,0.0026571525667735221,0.0088820613678977939
fructose,2.9261869728283778,0.011246314545179419,0.024525682793107326
fructose 1-phosphate,-0.80350575907000621,0.61273185333575764,1.0
fructose-6-phosphate,-1.4365370781508249,0.17108462494530796,0.64399843293814263
fucose,-0.95452682670875288,0.086834367340155635,0.30835490996923198
fumarate,-2.4396116152160543,0.0041375197322189765,0.020616737107838162
galactose,-1.4912580478407729,0.011535517056040159,0.08899140941503568
gamma-aminobutyrate (GABA),-2.2069043918402769,0.0026571525667735221,0.026276182030940058
gamma-glutamylglutamate,2.280126853565176,0.0035006558145641415,0.0022726333186279231
gamma-glutamylglutamine,1.8279449873728697,0.0075227929490066514,0.0088820613678977939
gamma-glutamylisoleucine*,-1.155194100865456,0.021209129025343366,0.063169190635979366
gamma-glutamylleucine,0.21845474277488677,0.87523336189632195,1.0
gamma-glutamylmethionine,0.99978306968745112,0.025283327100066155,0.034702156910386438
gamma-glutamylphenylalanine,-0.39702686666584913,0.58659182283991296,0.92940796230697309
gamma-glutamylvaline,-0.21739632432977465,0.9854881135565875,1.0
gamma-tocopherol,-4.0135507035928146,0.0041375197322189765,0.042618372960682056
glucarate (saccharate),-2.2956047607814387,0.010667939480934472,0.0060557086368888098
gluconate,-1.7650880223956706,0.0092355539700681097,0.0081765048381547845
glucose,-0.42664563334390371,0.9015903734529529,1.0
glucose 1-phosphate,1.2511585601046111,1.0,0.9716274899945464
glucose-6-phosphate (G6P),-1.4821537756259606,0.37372249214074532,0.66053998626179722
glucuronate,-2.9333883977855946,0.019518100265085901,0.02128072797456489
glutamate,-0.51396289989435628,0.11829067430981359,0.22725596745882926
"glutamate, gamma-methyl ester",1.1793502581238839,0.06718823539091065,0.090019759493479123
glutamine,-0.69901955198320886,0.0061700857619961689,0.011776503847522029
glutamine-leucine,-1.6345477151693317,0.31301763148778367,1.0
glutarylcarnitine (C5),-1.7388564136254467,0.0026571525667735221,0.0011507975862116325
"glutathione, oxidized (GSSG)",8.1664885742526128,0.0026571525667735221,0.017896175808675089
"glutathione, reduced (GSH)",5.2481586404932443,0.0027264777079080045,0.011569776666820807
glycerate,-1.2988351272616403,0.0061700857619961689,0.0047695200406937159
glycerol,-1.3639177628464549,0.0049932020682216666,0.0053986365949445676
glycerol 2-phosphate,0.45337430497322573,0.58659182283991296,1.0
glycerol 3-phosphate (G3P),-1.1883622496989887,0.0061700857619961689,0.010258832830257952
glycerophosphoethanolamine,-1.0498692494246045,0.062586150463889059,0.18088853111987296
glycerophosphorylcholine (GPC),-1.411742921366411,0.035110422334491208,0.15376565879269657
glycine,-0.66742466091312913,0.038620188379816331,0.062537745936467784
glycolithocholate sulfate*,-0.42633849138356289,1.0,1.0
glycylisoleucine,-1.5722172724714774,0.016741083452740467,0.012738493752824922
glycylleucine,-0.47180721788111413,0.26166601598448674,0.55477938257836179
glycylphenylalanine,-0.80481608279107109,0.27563433660110154,0.58718074854729552
glycylproline,-0.71657643485685873,0.018483126679843902,0.92940796230697309
glycylthreonine,-2.8688304099721154,0.0030327880717475842,0.010995424046391864
glycylvaline,-2.2054803175659417,0.011246314545179419,0.0060557086368888098
guanidinoacetate,-0.81506301719286733,1.0,1.0
guanine,2.209901477153251,0.023580124098382119,0.14228887226900849
guanosine,-0.13919736323388016,0.8018741176695332,1.0
guanosine 3'-monophosphate (3'-GMP),-1.8221569016196906,0.0078070203133031252,0.054716358084306978
guanosine 5'- monophosphate (5'-GMP),0.98372118084226767,0.15890575855142208,0.23756496144789405
guanosine 5'-diphospho-fucose,1.3094813169562514,0.014473524048546712,0.012559559358306466
"gulono-1,4-lactone",-0.88636871742746892,0.100012792550152,0.095705320024841875
heme,1.5383311511793885,0.60842523368607249,0.4929857605340186
heptaethylene glycol,0.11688505019013204,1.0,1.0
hexaethylene glycol,0.0091173447550894089,0.87523336189632195,1.0
hexanoylcarnitine,0.68045644877739542,0.35363305856732324,0.57182850902188109
hippurate,-3.2705589024056572,0.023580124098382119,0.22209092367751229
histamine,3.9588068426054481,0.0027264777079080045,0.0028207134772519934
histidine,-1.759201173766048,0.0046787602053176775,0.0053986365949445676
histidylleucine,-1.3727093371871963,0.20069186006364792,0.95171640770643307
hydrochlorothiazide,-1.3556836937994681,1.0,1.0
hydroxybutyrylcarnitine*,-0.82170767382814591,0.24382138687414506,0.34604416363608564
hydroxyisovaleroyl carnitine,-1.5551526475222506,0.010201569534554011,0.01208924946769597
hydroxypioglitazone (M-IV),-0.15380533607903527,1.0,1.0
hypotaurine,-1.1800523086902015,0.035110422334491208,0.17100341653138162
hypoxanthine,-1.1623687811861505,0.0075227929490066514,0.0073806706810881119
indolelactate,0.82318355222523887,0.086834367340155635,0.22625246165058752
inosine,-0.66589834545508053,0.14952003219752905,0.28322537638302198
inosine 5'-monophosphate (IMP),2.3078239404774115,0.0048426829094397562,0.045687590710466498
inositol 1-phosphate (I1P),-2.0282269163890008,0.006864589978259868,0.048792105091299935
"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate",4.2398661830100357,0.0035006558145641415,0.042392867204006847
"Isobar: ribulose 5-phosphate, xylulose 5-phosphate",0.05267835564140641,0.84886968339375868,1.0
"Isobar: UDP-acetylglucosamine, UDP-acetylgalactosamine",0.69306573465050203,0.13863142092924119,0.30765053976094875
isobutyrylcarnitine,-1.8159820994103082,0.050776067039210622,0.34618968807361467
isoleucine,-1.3080640270192281,0.0061700857619961689,0.0095330010370648453
isoleucylalanine,-1.8989338717801756,0.023580124098382119,0.47646767709574794
isoleucylarginine,-1.2219472137905942,0.0049932020682216666,0.07534008594128834
isoleucylglutamine,-2.6131300303920031,0.0030327880717475842,0.18405746961777386
isoleucylglycine,-2.3830629630290985,0.0030327880717475842,0.0042484940646248083
isoleucylisoleucine,-0.25363570783154393,0.39066632156592163,1.0
isoleucylleucine,-1.4763846582791322,0.84886968339375868,1.0
isoleucylphenylalanine,-1.5456138332453309,0.13846044813371164,0.89862512471164568
isoleucylserine,-1.3875728733588573,0.48084499256384866,0.92172692951827839
isoleucylthreonine,-1.8408450024190592,0.019735603685797819,0.23855272169546554
isoleucyltyrosine,-1.2309671570744574,0.80671077033425376,0.92460460126926247
isoleucylvaline,-1.3659807075473607,0.1478673572964963,0.74073764699394395
isovalerylcarnitine,-1.6448663873791352,0.27825494581805488,0.38353782889711785
kynurenate,-1.8538181452836704,0.028231930956619872,0.077881768264128265
kynurenine,-0.35228437242303456,0.39066632156592163,1.0
L-methyldopa,0.0,1.0,1.0
lactate,0.31522626560085959,0.31400971173721237,0.91371660563411916
laurate (12:0),-1.032756949160204,0.0030327880717475842,0.0013503479917176763
lauryl sulfate,-2.3003909744523137,0.021682432548448483,0.09717177012537237
laurylcarnitine,1.9564440677519908,0.0041375197322189765,0.023678560080755372
leucine,-1.5039320547108352,0.0046234193609933829,0.010995424046391864
leucylalanine,-0.81891408216353467,0.95561239447984203,1.0
leucylarginine,-1.1432076630665327,0.06718823539091065,0.34118250195804328
leucylasparagine,-0.47360139177345223,0.9296398097873716,1.0
leucylglutamate,-0.9073144101733821,0.435673279339099,1.0
leucylglycine,-1.1140143660825033,0.72055996151298773,1.0
leucylhistidine,-1.3463462325179889,0.047764927976402652,0.66680424798279958
leucylleucine,-1.0229785637780922,0.39066632156592163,1.0
leucylserine,-0.44095919598530159,0.065879612828320444,1.0
leucylthreonine,-1.0075293040528217,0.15890575855142208,0.65936100107071938
leucyltyrosine,-1.2505973025955717,0.71665108076305517,0.98132109386792976
lidocaine,-0.68881978022216428,0.48084499256384866,0.63683673683231312
linoleamide (18:2n6),0.0,1.0,1.0
linoleate (18:2n6),-2.5699070862721456,0.0026571525667735221,0.017594453473143718
"linoleate, methyl ester",-3.6766623348579666,1.0,1.0
linolenate [alpha or gamma; (18:3n3 or 6)],-2.5604926422711132,0.0035006558145641415,0.21534666003016803
lipitor,0.0,1.0,1.0
lysine,-1.2366940136550133,0.019735603685797819,0.021150411408082468
lysylvaline,-1.5547781515698689,0.012039756552636869,0.1935321876625726
malate,-2.6824539726677301,0.0026571525667735221,0.00062469080809795336
malonylcarnitine,-2.7049338574631139,0.0027264777079080045,0.00091531140922177304
maltohexaose,1.2452219214052358,0.0078070203133031252,0.15905726433161163
maltopentaose,2.422148646229866,0.0061700857619961689,0.065006804776178012
maltose,2.6252999906962891,0.032115261164465517,0.10135154135067168
maltotetraose,3.2336782288829626,0.0049932020682216666,0.0042484940646248083
maltotriose,3.388237439935128,0.0041375197322189765,0.048094447373035483
mannitol,0.21688319660570987,0.9854881135565875,1.0
mannose,-0.72672985079033758,0.37372249214074532,0.70605442435734422
mannose-6-phosphate,-0.84385003666647818,0.56383252905487358,1.0
margarate (17:0),-2.0863088829775127,0.0026571525667735221,0.0088820613678977939
mead acid (20:3n9),-2.7756921173027647,0.0027264777079080045,0.001326229526561061
metformin,0.0,1.0,1.0
methionine,-2.1140893432956935,0.0041375197322189765,0.0060557086368888098
methyl-alpha-glucopyranoside,0.42062300204173664,0.22852946416262562,1.0
methyl-beta-glucopyranoside,0.0,1.0,1.0
methylphosphate,-0.17521930111182571,0.84886968339375868,1.0
metoprolol,0.0,1.0,1.0
metoprolol acid metabolite*,0.0,1.0,1.0
myo-inositol,-0.92137692950859906,0.24382138687414506,0.24951809705040306
myristate (14:0),-1.6333183647967831,0.0027264777079080045,0.022406569212302736
myristoleate (14:1n5),-1.6723172303868303,0.0027264777079080045,0.0032070970600075461
N-acetyl-aspartyl-glutamate (NAAG),1.6207626642634763,0.042496948321891416,0.057701470030070444
N-acetylalanine,-1.2744211661356004,0.011246314545179419,0.017594453473143718
N-acetylarginine,-2.8007150456640599,1.0,1.0
N-acetylasparagine,-2.1926450779423958,1.0,1.0
N-acetylaspartate (NAA),-0.78354819882810789,0.74162230929866346,0.78709601544394847
N-acetylcarnosine,-2.5693119975458631,0.01910103674955007,0.25383338727291577
N-acetylglutamine,-0.61627293096479108,1.0,1.0
N-acetylglycine,-1.2413873639989363,0.0035898120831785274,0.0024903093132232321
N-acetylleucine,-1.3184646175692374,0.078201660065884929,0.15971088191126226
N-acetylmethionine,0.21381910104680582,0.9296398097873716,1.0
N-acetylneuraminate,0.12452235702294284,0.69292368793401593,1.0
N-acetylphenylalanine,-1.5291747225354093,1.0,1.0
N-acetylthreonine,-0.25075607605535716,0.48084499256384866,0.87717899162100088
N-acetyltyrosine,-1.9441087991079551,1.0,1.0
N-acetylvaline,-0.67254079913940845,1.0,1.0
N-delta-acetylornithine*,0.70470523044360844,0.58659182283991296,0.70605442435734422
N-ethylglycinexylidide*,-0.95090647613266333,0.22852946416262562,0.44006073908868626
N1-methyladenosine,-1.4861194316198805,0.021209129025343366,0.0053986365949445676
N1-methylguanosine,-2.3733099188299498,0.0027264777079080045,0.0040188937995525118
"N2,N2-dimethylguanosine",-1.7024334238180465,0.0027264777079080045,0.0077268098464456812
N2-(3-cyclopentylpropanoyl)glutamine,-3.2164675873793422,0.0026571525667735221,0.012738493752824922
